Index,Category,SubCategory,Questions,Answers,rationale,Wrong
117,美国历史,美国近代史与其他重要历史信息,说出一个在美国的美洲印第安人部落。,"阿帕奇, 黑爪, 卡约加, 切诺基, 夏安, 奇佩瓦, 乔克托, 克里克, 乌鸦, 霍皮, 休伦, 伊努皮亚特, 拉科塔, 莫霍克族, 莫黑根, 那瓦霍, 奥尼达, 奥内达加, 普韦布洛, 塞米诺尔, 塞内卡, 肖尼, 苏, 特顿, 图斯卡洛拉 有关部落的完整列表，请访问bia.gov。",这些是美国许多联邦认可的美洲印第安部落中的一部分。这些部落代表着不同的文化、语言和历史，它们是拥有自己的政府和传统的独立国家。,"德国, 法国, 西班牙
苹果, 香蕉, 橙子
狗, 猫, 鸟"
118,美国历史,美国近代史与其他重要历史信息,举一个美国创新的例子。,"灯泡, 汽车（汽车，可燃发动机）, 摩天大楼, 飞机, 组装线, 登陆月球, 集成电路（IC）","美国拥有丰富的创新历史，催生了许多对世界产生重大影响的发明。这些创新展示了美国的独创性及其对全球进步的贡献。以下是一些关键示例：  * 灯泡：由托马斯·爱迪生发明，它彻底改变了照明并延长了生产时间。
  * 汽车（汽车、内燃机）：由亨利·福特等人开创，它改变了交通和制造业。
  * 摩天大楼：美国建筑师和工程师领导了这些高层建筑的开发，改变了城市景观。
  * 飞机：由莱特兄弟发明，它开创了航空旅行时代。
  * 流水线：由亨利·福特开发，它极大地提高了制造效率。
  * 登月：阿波罗计划的一项里程碑式成就，展示了美国的科学和工程实力。
  * 集成电路（IC）：电子时代的一项基础发明，促成了计算机和现代技术的发展。","金字塔，中国长城（古代防御工事），罗马斗兽场，印刷机，指南针，火药，丝绸之路（贸易路线）
活字印刷术，纸张（书写材料），瓷器，火箭，算盘，星盘，地震仪（地震探测器）
金字形神塔，帕特农神庙（古希腊神庙），渡槽，马镫，独轮车，水车，日晷（计时装置）"
119,象征与节日,象征,美国的首都在哪,"华盛顿特区 (Washington, D.C.)",华盛顿特区是美国的首都。它是一个联邦区，不属于任何州，成立于1790年，作为美国政府的永久所在地。,"纽约，N.Y.
洛杉矶，C.A.
芝加哥，I.L."
120,象征与节日,象征,自由女神像在哪?,"纽约 (港), 自由岛 [新泽西，纽约市附近，或哈得孙河上，答案都可以接受。]",自由女神像位于纽约港，具体在自由岛上。它是自由和民主的著名象征，由法国赠予美国。,"洛杉矶 (海滩), 好莱坞山 [拉斯维加斯、旧金山附近以及科罗拉多河上也可接受。]
芝加哥 (环线), 千禧公园 [迈阿密、华盛顿特区附近以及密西西比河上也可接受。]
波士顿 (港口), 自由之路 [费城、亚特兰大附近以及波托马克河上也可接受。]"
121,象征与节日,象征,为什么国旗上有十三条杠?*,"因为最初有十三个殖民地, 因为杠代表最初的殖民地",国旗上的13道条纹代表宣布独立并组成美国的最初13个英国殖民地。,"(因为有) 13位开国元勋, (因为条纹) 代表13种美德
(因为有) 13个州, (因为条纹) 象征13年的独立
(因为有) 13个历史事件, (因为条纹) 纪念13位英雄"
122,象征与节日,象征,为什么国旗上有五十颗星?,"因为一颗星一个州, 因为每一颗星代表一个州, 因为有五十个州",美国国旗上有 50 颗星，因为每颗星代表美利坚合众国的一个州。这种设计确保每个州都在国旗上得到象征。,"(因为每一条星条가 하나의 별), (因为每个星代表一种颜色), (因为有 50 条星条)
(因为每一颗星代表一个原始殖民地), (因为每个星代表一位总统), (因为有 50 种颜色)
(因为每一颗星代表一个历史事件), (因为每个星代表一次军事胜利), (因为有 50 条修正案)"
123,象征与节日,节日,国歌的名字是什么?,“星条旗之歌”,《星条旗之歌》是美国的国歌。其歌词来源于弗朗西斯·斯科特·基在1812年战争期间目睹巴尔的摩麦克亨利堡遭受轰炸后于1814年创作的诗歌《麦克亨利堡的防御》。,"美丽的美利坚
天佑美国
我的祖国，你的土地"
124,象征与节日,节日,国家的第一个座右铭是“ E Pluribus Unum”。那是什么意思？,"众多人中, 我们合而为一",“E Pluribus Unum”是拉丁语，意为“合众为一”。它是美国国玺于1782年采纳的格言。这句格言象征着各个州团结成一个有凝聚力的国家。其理念是，虽然有许多州，但它们共同组成一个单一的国家。,"从多元到一体，我们合而为一
上帝之下的一个不可分割的国家
民有、民治、民享"
125,象征与节日,节日,什么是独立日？,"庆祝美国独立的假期（来自英国）, 国家的生日",独立日是美国每年7月4日庆祝的节日。它纪念1776年7月4日《独立宣言》的通过，该宣言宣布美国脱离英国独立。它通常被称为美国国庆日，通过烟花、游行和其他庆祝活动来庆祝。,"庆祝美国宪法（批准）的节日，国家的成立日
庆祝美国退伍军人（所有战争）的节日，国家的英雄日
庆祝美国总统（华盛顿、林肯）的节日，国家的领导人"
126,象征与节日,节日,说出三个美国全国节日。*,"新年, 马丁路德金节 节日, 总统诞 (华盛顿的生日), 亡兵纪念日, 独立日, 劳动节, 哥伦布日, 退伍军人节, 感恩节, 圣诞节",美国全年庆祝多个全国性节日，纪念各种历史事件、人物和文化传统。这些日子通常会关闭联邦办公室、银行和学校，让人们有时间进行纪念、庆祝或放松。提供的列表包含了许多这些广为人知的节日。,"愚人节, 情人节, 万圣节, 圣帕特里克节, 母亲节, 父亲节, 国旗日, 选举日, 土拨鼠日, 最甜蜜的一天, 珍珠港日
巴士底日, 加拿大日, 澳大利亚日, 盖伊·福克斯之夜, 节礼日, 宽扎节, 排灯节, 开斋节, 犹太新年, 中国新年, 除夕
植树节, 地球日, 国家宠物日, 国家甜甜圈日, 圆周率日, 像海盗一样说话日, 星球大战日, 国家华夫饼日, 煎饼日, 国家咖啡日, 国家披萨日"
127,象征与节日,节日,什么是阵亡将士纪念日？,纪念在兵役中丧生的士兵的假期,阵亡将士纪念日是美国联邦假日，在五月的最后一个星期一。这是一个纪念为美国服役而牺牲的士兵的日子。,"庆祝独立宣言签署的节日
纪念服役归来的军人的节日
庆祝二战结束的节日"
128,象征与节日,节日,什么是退伍军人节？,"纪念（美国军事人员的假期）, 纪念（在美军中）服役过的人的假期",退伍军人节是11月11日的美国假日，旨在纪念所有在美国军队中服役过的人。它最初被称为停战日，标志着第一次世界大战的结束。,"为纪念（美国政府）工作人员的节日, 为纪念（美国选举）投票人的节日
为纪念（美国学校）教师的节日, 为纪念（美国工业）发明家的节日
为纪念（美国音乐会）歌唱家的节日, 为纪念（美国博物馆）画家的节日"
