Index,Category,SubCategory,Questions,Answers,rationale,Wrong
91,Histoire Américaine,XIXème siècle,Citez une guerre menée par les États-Unis au cours du XIXème siècle.,"La Guerre de 1812, La Guerre américano-mexicaine, La Guerre civile, La Guerre hispano-américaine",Les États-Unis ont été impliqués dans plusieurs conflits importants au cours des années 1800. La guerre de 1812 a été menée contre la Grande-Bretagne. La guerre américano-mexicaine a entraîné d'importants gains territoriaux pour les États-Unis. La guerre civile était un conflit entre les États du Nord et du Sud sur des questions telles que l'esclavage. La guerre hispano-américaine a marqué la fin de la colonisation espagnole dans les Amériques et la montée des États-Unis en tant que puissance mondiale.,"La Guerre de Corée, La Guerre du Vietnam, La Guerre du Golfe Persique, La Seconde Guerre mondiale
La Révolution américaine, La Guerre de la Conquête, La Première Guerre mondiale, La Guerre froide
Le Mouvement des droits civiques, La Grande Dépression, Les Années folles, La Révolution industrielle"
92,Histoire Américaine,XIXème siècle,Citez le nom de la guerre qui a éclaté aux États-Unis entre le Nord et le Sud.,Guerre de Sécession,"La guerre de Sécession a été un conflit armé aux États-Unis de 1861 à 1865, opposant les États du Nord (Union) et les États du Sud (Confédération). Les causes principales étaient le désaccord sur l'esclavage, les droits des États et les différences économiques.","Guerre américano-mexicaine
Guerre de Corée
Guerre du Vietnam"
93,Histoire Américaine,XIXème siècle,La guerre civile a connu de nombreux événements importants. Nommez-en un.,"=AI(""G컬럼의 해답을 정확하고 올바른 프랑스어로 번역해주세요"")","La guerre de Sécession a été un conflit aux États-Unis de 1861 à 1865 entre l'Union (États du Nord) et la Confédération (États du Sud). Elle a été principalement menée sur les questions de l'esclavage et des droits des États. Voici quelques événements clés : * Fort Sumter : Les premiers coups de feu de la guerre de Sécession y ont été tirés. * Proclamation d'émancipation : Un décret présidentiel d'Abraham Lincoln qui déclarait que la plupart des personnes asservies dans les États confédérés étaient libres. * Vicksburg : Une victoire majeure de l'Union qui leur a donné le contrôle du fleuve Mississippi. * Gettysburg : Une victoire cruciale de l'Union qui a marqué un tournant dans la guerre. * Marche de Sherman : Une campagne militaire destructive menée par le général de l'Union William Tecumseh Sherman à travers la Géorgie et les Carolines. * Appomattox : Le site où le général confédéré Robert E. Lee s'est rendu au général de l'Union Ulysses S. Grant, mettant fin à la guerre de Sécession. * Antietam/Sharpsburg : La bataille d'une seule journée la plus sanglante de l'histoire américaine. * Lincoln a été assassiné : Le président Abraham Lincoln a été assassiné peu après la fin de la guerre.","(Attaque sur) Pearl Harbor
Boston Tea Party
Déclaration d'indépendance"
94,Histoire Américaine,XIXème siècle,Abraham Lincoln est célèbre pour beaucoup de choses. Nommez-en une. *,"Libération des esclaves (Proclamation d’émancipation), Sauvegarde (ou préservation) de l’Union, A conduit les États-Unis pendant la guerre civile, 16e président des États-Unis, A prononcé le discours de Gettysburg","Abraham Lincoln fut le 16e président des États-Unis, qui dirigea le pays pendant la guerre civile, préserva l'Union et publia la Proclamation d'émancipation pour libérer les personnes asservies. Il prononça également le célèbre discours de Gettysburg.","Fondé les États-Unis (Convention constitutionnelle)
Rédigé la Déclaration d'indépendance
Servi comme premier président des États-Unis"
95,Histoire Américaine,XIXème siècle,Qu’est-ce que la Proclamation d’émancipation a-t-elle permis?,"Libération des esclaves, Libération des esclaves au sein de la Confédération, Libération des esclaves au sein des États confédérés, Libération des esclaves au sein de la plupart des États du Sud","La Proclamation d'émancipation, promulguée par le président Abraham Lincoln pendant la guerre de Sécession, déclarait que la plupart des personnes asservies dans les États confédérés étaient libres. Bien qu'elle n'ait pas immédiatement libéré tous les esclaves, ce fut une étape cruciale vers l'abolition de l'esclavage aux États-Unis et elle a changé la nature de la guerre, qui est devenue aussi une question de liberté.","Établi la Constitution, Accordé le droit de vote aux femmes, Mis fin à la guerre civile
Déclaré l'indépendance de la Grande-Bretagne, Créé la Déclaration des droits, Formé la Cour suprême
Protégé la liberté de religion, Garanti la liberté d'expression, Fourni des soins de santé universels"
96,Histoire Américaine,XIXème siècle,Quelle guerre américaine a mis fin à l’esclavage?,14ème amendement,"La guerre civile, menée de 1861 à 1865, fut un conflit entre les États-Unis et 11 États du Sud qui firent sécession de l'Union, principalement sur la question de l'esclavage. La victoire de l'Union mit effectivement fin à l'esclavage aux États-Unis.","La Guerre Révolutionnaire
La Guerre de 1812
La Guerre Américano-Mexicaine"
97,Histoire Américaine,XIXème siècle,"Quel amendement stipule que toutes les personnes nées ou naturalisées aux États-Unis, et soumises à leur juridiction, sont des citoyens des États-Unis ?",14ème amendement,"Le 14e amendement, ratifié le 9 juillet 1868, est une partie cruciale de la Constitution américaine. Sa première section déclare que toutes les personnes nées ou naturalisées aux États-Unis sont citoyens, et garantit l'égale protection des lois à tous les citoyens, y compris les personnes anciennement réduites en esclavage. Cet amendement a été central dans de nombreuses décisions historiques de la Cour suprême, établissant les droits civiques et l'égalité de traitement devant la loi.","10e amendement
12e amendement
19e amendement"
98,Histoire Américaine,XIXème siècle,Quand tous les hommes ont-ils obtenu le droit de vote?,"Après la guerre civile, pendant la reconstruction, (avec le) 15e amendement, 1870","Après la guerre de Sécession, le 15e amendement à la Constitution des États-Unis a été ratifié en 1870, accordant à tous les hommes, quelle que soit leur race, le droit de vote. Cette période, connue sous le nom de Reconstruction, visait à reconstruire le Sud et à intégrer les personnes anciennement réduites en esclavage dans la société.","Avant la guerre civile, pendant l'Antebellum, (avec le) 10e amendement, 1850
Avant la Grande Dépression, pendant la Destinée Manifeste, (avec le) 13e amendement, 1920
Après la Première Guerre mondiale, pendant les Années folles, (avec le) 19e amendement, 1900"
99,Histoire Américaine,XIXème siècle,Nommez une dirigeante du mouvement des droits des femmes dans les années 1800,"Susan B. Anthony, Elizabeth Cady Stanton, Sojourner Truth, Harriet Tubman, Lucretia Mott, Lucy Stone","Le mouvement pour les droits des femmes dans les années 1800 visait à obtenir l'égalité des droits pour les femmes, y compris le droit de vote. Susan B. Anthony et Elizabeth Cady Stanton étaient des figures marquantes qui ont co-fondé des organisations comme l'American Equal Rights Association et la National Woman Suffrage Association. Parmi les autres leaders clés figuraient Sojourner Truth, Harriet Tubman, Lucretia Mott et Lucy Stone, qui ont milité pour le suffrage des femmes et d'autres droits, formant souvent des alliances avec le mouvement abolitionniste.","Eleanor Roosevelt, Rosa Parks, Amelia Earhart, Clara Barton, Sacagawea, Harriet Tubman
Dolly Parton, Beyoncé, Taylor Swift, Rihanna, Madonna, Adele
Marilyn Monroe, Audrey Hepburn, Grace Kelly, Elizabeth Taylor, Katharine Hepburn, Bette Davis"
100,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Citez une guerre à laquelle les États-Unis ont participé au XXème siècle,Première Guerre Mondiale,Les États-Unis ont été impliqués dans plusieurs guerres majeures au cours du 20e siècle. Ces conflits ont eu des impacts significatifs sur la politique mondiale et la société américaine.,"Guerre de Sept Ans
Guerre civile américaine
Guerres de la Révolution française"
101,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Pourquoi les États-Unis ont-ils joint la Première Guerre mondiale?,"Parce que l’Allemagne a attaqué des navires américains (civils), Pour soutenir les puissances alliées (Angleterre, France, Italie et Russie)","Les États-Unis sont entrés dans la Première Guerre mondiale en raison de la guerre sous-marine illimitée de l'Allemagne, qui comprenait des attaques contre des navires civils américains, et pour soutenir les puissances alliées tout en s'opposant aux puissances centrales. Contexte: En 1917, l'Allemagne a repris la guerre sous-marine illimitée, coulant des navires américains comme l'Aztec, ce qui a fortement irrité le public américain et le président Wilson. Ceci, combiné au désir de soutenir les forces alliées et de contrer les puissances centrales, a conduit les États-Unis à déclarer la guerre à l'Allemagne.","Parce que le Japon a attaqué des bases navales américaines.
Pour empêcher la propagation du communisme (en Europe de l'Est et en Asie).
Pour établir la paix mondiale (par le biais d'une nouvelle organisation internationale)."
102,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Quand toutes les femmes ont-elles obtenu le droit de vote ?,"1920, après la Première Guerre mondiale, (avec le) 19ème amendement","Le 19e amendement à la Constitution américaine a accordé le droit de vote aux femmes. Cette réalisation marquante, ratifiée en 1920, a été l'aboutissement de décennies de plaidoyer par le mouvement pour le suffrage des femmes, qui s'est intensifié après la Première Guerre mondiale.","1945, après la Seconde Guerre mondiale, (avec le) 20ème amendement
1900, avant la Première Guerre mondiale, (avec le) 18ème amendement
1970, pendant la guerre du Vietnam, (avec le) 21ème amendement"
103,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Qu’est-ce que la Grande Dépression?,La plus longue récession économique de l’histoire moderne,La Grande Dépression a été une grave dépression économique mondiale qui a eu lieu principalement dans les années 1930. Il s'agit du ralentissement économique le plus long et le plus répandu de l'histoire moderne.,"Le plus court boom économique des temps anciens
Le plus grand scandale politique de l'histoire récente
Le plus rapide avancement technologique de l'histoire humaine"
104,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Quand la Grande Dépression a-t-elle commencé ?,"La Grande Crise (1929), Krach boursier de 1929","La Grande Dépression a commencé avec le krach boursier d'octobre 1929, connu sous le nom de Grande Crise, qui a déclenché un grave ralentissement économique mondial.","La Grande Récession (1939), Récession économique de 1939
La Bulle du Marché (1919), Effondrement financier de 1919
La Crise Bancaire (1909), Crise du crédit de 1909"
105,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Qui était Président au cours de la Grande Dépression et de la Seconde Guerre Mondiale?,(Franklin) Roosevelt,Franklin Delano Roosevelt a été le 32e président des États-Unis de 1933 à 1945. Il est connu pour avoir dirigé le pays pendant la Grande Dépression avec ses programmes du New Deal et pour son leadership pendant la Seconde Guerre mondiale.,"(Herbert) Hoover
(Harry) Truman
(Woodrow) Wilson"
106,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Pourquoi les États-Unis ont-ils joint la Seconde Guerre mondiale?,"(Bombardement de) Pearl Harbor, Les Japonais ont attaqué Pearl Harbor, Pour soutenir les puissances alliées (Angleterre, France et Russie), Pour s’opposer aux puissances de l’Axe (Allemagne, Italie et Japon)","Les États-Unis sont entrés dans la Seconde Guerre mondiale suite à l'attaque surprise de Pearl Harbor par le Japon, ce qui a poussé la nation à rejoindre officiellement les puissances alliées (Angleterre, France et Russie) et à s'opposer activement aux puissances de l'Axe (Allemagne, Italie et Japon).","(Bombardement de) New York, Les Allemands ont attaqué New York, Pour soutenir les puissances centrales (Allemagne, Autriche-Hongrie et Empire ottoman), Pour s'opposer aux puissances alliées (Angleterre, France et Russie)
(Assassinat de l') Archiduc François-Ferdinand, Les Serbes ont attaqué l'Autriche-Hongrie, Pour soutenir les puissances de l'Axe (Allemagne, Italie et Japon), Pour s'opposer aux puissances alliées (Angleterre, France et Russie)
(Naufrage du) Lusitania, Les sous-marins allemands ont attaqué les navires de passagers, Pour soutenir les puissances alliées (Allemagne, Italie et Japon), Pour s'opposer aux puissances de l'Axe (Angleterre, France et Russie)"
107,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Dwight Eisenhower est célèbre pour beaucoup de choses. Nommez-en une.,"Général pendant la Seconde Guerre mondiale, Président à la fin de (pendant) la guerre de Corée, 34e président des États-Unis, Signature de la Federal-Aid Highway Act de 1956 (création du réseau interétatique)","Dwight D. Eisenhower a été une figure clé de l'histoire américaine, d'abord en tant que commandant suprême de la Force expéditionnaire alliée pendant la Seconde Guerre mondiale, menant le débarquement. Plus tard, il est devenu le 34e président des États-Unis, connu pour avoir mis fin à la guerre de Corée et établi le réseau autoroutier inter-États.","Premier président des États-Unis, Auteur de la Déclaration d'indépendance, Dirigeant du mouvement des droits civiques
A mené la Révolution américaine, Inventeur de l'ampoule électrique, A été vice-président (pendant) la guerre froide
Auteur de la Proclamation d'émancipation, Fondateur des Nations Unies, 40e président des États-Unis"
108,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Qui était le principal rival des États-Unis pendant la guerre froide?,Union soviétique,"Explication : L'Union soviétique (également connue sous le nom d'URSS ou de Russie) a été le principal adversaire politique et idéologique des États-Unis pendant la Guerre froide. Contexte : La Guerre froide a été une période de tension géopolitique entre les États-Unis et leurs alliés, et l'Union soviétique et ses États satellites, s'étendant de la fin de la Seconde Guerre mondiale au milieu des années 1940 jusqu'à l'effondrement de l'Union soviétique en 1991. Elle a été caractérisée par une course aux armements, des guerres par procuration et une lutte pour l'influence mondiale, mais sans conflit militaire direct à grande échelle entre les deux superpuissances.","Allemagne, France, Royaume-Uni
Chine, Japon, Italie
Canada, Mexique, Brésil"
109,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,"Pendant la guerre froide, quelle était l’une des principales préoccupations des États-Unis?","Communisme, Guerre nucléaire","Pendant la Guerre froide, les États-Unis étaient principalement préoccupés par la propagation du communisme, une idéologie politique où l'État contrôle l'économie et la société, qu'ils considéraient comme une menace pour la démocratie et le capitalisme. Ils étaient également profondément préoccupés par la guerre nucléaire, craignant un conflit dévastateur avec l'Union soviétique, surtout compte tenu du développement des bombes atomiques et des missiles balistiques intercontinentaux.","Socialisme, ralentissement économique
Colonialisme, troubles civils
Isolationnisme, Guerre mondiale"
110,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Pourquoi les États-Unis ont-ils joint la guerre de Corée?,Arrêter la propagation du communisme,"La guerre de Corée (1950-1953) était un conflit entre la Corée du Nord (soutenue par la Chine et l'Union soviétique) et la Corée du Sud (soutenue par les Nations Unies, principalement les États-Unis). Les États-Unis sont intervenus pour empêcher le gouvernement communiste de la Corée du Nord de prendre le contrôle de la Corée du Sud, dans le cadre de leur politique plus large de la Guerre froide visant à contenir le communisme à l'échelle mondiale.","Promouvoir la démocratie
Gagner de nouveaux territoires
Soutenir l'Union soviétique"
111,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Pourquoi les États-Unis ont-ils participé à la guerre du Vietnam?,Arrêter la propagation du communisme,"Les États-Unis sont entrés dans la guerre du Vietnam principalement pour empêcher la propagation du communisme en Asie du Sud-Est, une politique connue sous le nom de ""théorie des dominos"". Cette théorie postulait que si un pays d'une région tombait aux mains du communisme, d'autres suivraient bientôt. Les États-Unis considéraient le conflit au Vietnam comme un front critique dans la guerre froide plus large contre l'Union soviétique et la Chine.","Acquérir de nouveaux territoires
Établir un nouveau gouvernement
Protéger ses intérêts économiques"
112,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Qu’a fait le mouvement des droits civiques ?,A lutté pour mettre fin à la discrimination raciale.,Le mouvement des droits civiques était une lutte pour la justice sociale qui a eu lieu principalement dans les années 1950 et 1960 pour que les Afro-Américains obtiennent l'égalité des droits en vertu de la loi aux États-Unis. Son objectif principal était de mettre fin à la discrimination raciale et à la ségrégation.,"A lutté pour mettre fin à la ségrégation raciale.
A lutté pour le suffrage des femmes.
A lutté contre l'inégalité économique."
113,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,"Martin Luther King, Jr. est célèbre pour de nombreuses raisons. Nommez-en une. *","A lutté pour les droits civiques, a œuvré pour l'égalité de tous les Américains, a veillé à ce que les gens ne soient ""pas jugés par la couleur de leur peau, mais par le contenu de leur caractère"".","Martin Luther King Jr. était un leader du mouvement américain des droits civiques. Il a plaidé pour l'égalité des droits et la fin de la discrimination contre les Afro-Américains, exprimant avec ferveur son espoir que les gens soient jugés sur leur caractère et non sur la couleur de leur peau.","Est devenu le premier président afro-américain, a rédigé la Déclaration d'indépendance, a inventé l'ampoule électrique.
A découvert l'Amérique, a dirigé la Boston Tea Party, a signé la Proclamation d'émancipation.
A combattu pendant la guerre de Sécession, a fondé la Croix-Rouge, était général pendant la guerre d'indépendance."
114,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Pourquoi les États-Unis ont-ils joint dans la guerre du golfe Persique?,Forcer l’armée irakienne à quitter le Koweït,"Les États-Unis sont intervenus dans la guerre du Golfe Persique pour libérer le Koweït après l'invasion irakienne en août 1990. La communauté internationale a largement condamné l'invasion, et les États-Unis, à la tête d'une coalition de forces, ont lancé l'opération Tempête du désert pour expulser les troupes irakiennes du Koweït.","Protéger l'approvisionnement en pétrole
Libérer le Koweït de l'occupation irakienne
Établir la démocratie au Moyen-Orient"
115,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Quel important événement s’est produit le 11 septembre 2001 aux États-Unis?*,"Attaque terroriste aux États-Unis., Des terroristes ont pris deux avions et les ont fait s'écraser sur le World Trade Center de New York, Des terroristes ont pris un avion et l'ont fait s'écraser sur le Pentagone à Arlington, en Virginie, Des terroristes ont pris un avion se dirigeant à l’origine vers Washington, D.C., et l'ont fait s'écraser dans un champ en Pennsylvanie","Le 11 septembre 2001, une série de quatre attaques terroristes coordonnées par le groupe terroriste islamiste al-Qaïda contre les États-Unis a entraîné l'effondrement des tours du World Trade Center à New York et de graves dommages au Pentagone à Arlington, en Virginie. Un quatrième avion, que l'on croyait en direction de Washington D.C., s'est écrasé dans un champ en Pennsylvanie après que les passagers et l'équipage aient tenté de reprendre le contrôle.","Des terroristes ont attaqué les tours jumelles.
Des terroristes ont écrasé des avions sur la Maison Blanche et le Capitole.
Des terroristes ont utilisé des bombes pour attaquer les grandes villes."
116,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Nommez un conflit militaire américain après les attentats du 11 septembre 2001,"(Guerre mondiale contre le) terrorisme, guerre en Afghanistan, guerre en Irak","Les attentats du 11 septembre 2001 ont incité les États-Unis à lancer des opérations militaires, y compris la guerre mondiale contre le terrorisme, qui englobait la guerre en Afghanistan et la guerre en Irak, afin de combattre le terrorisme et les régimes associés.","(Guerre civile) Guerre de Corée, Guerre du Vietnam, Seconde Guerre mondiale
(Désert) Guerre du Golfe Persique, Guerre en Europe, Guerre à Cuba
(Froid) Course à l'espace, Guerre en Russie, Guerre à Berlin"
117,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Citez une tribu d’Amérindiens aux États-Unis.,"Apache, Blackfeet, Cayuga, Cherokee, Cheyenne, Chippewa, Choctaw, Creek, Crow, Hopi, Huron, Inupiat, Lakota, Mohawk, Mohegan, Navajo, Oneida, Onondaga, Pueblo, Seminole, Seneca, Shawnee, Sioux, Teton, Tuscarora. Pour une liste complète des tribus, veuillez visiter bia.gov.","Ce sont quelques-unes des nombreuses tribus amérindiennes reconnues par le gouvernement fédéral aux États-Unis. Ces tribus représentent diverses cultures, langues et histoires, et ce sont des nations souveraines avec leurs propres gouvernements et traditions.","Alaska, Géorgie, Hawaï."
118,Histoire Américaine,Histoire américaine moderne et autres données historiques importantes,Nommez un exemple d’innovation américaine.,"Ampoule, Automobile (voitures, moteur à combustion), Gratte-ciel, Avion, Chaîne de montage, Atterrissage sur la lune, Circuit intégré (CI)","Les États-Unis ont une riche histoire d'innovation, menant à de nombreuses inventions qui ont eu un impact significatif sur le monde. Ces innovations démontrent l'ingéniosité américaine et sa contribution au progrès mondial. Voici quelques exemples clés : * Ampoule électrique : Inventée par Thomas Edison, elle a révolutionné l'éclairage et prolongé les heures productives. * Automobile (voitures, moteur à combustion interne) : Lancée par des figures comme Henry Ford, elle a transformé les transports et la fabrication. * Gratte-ciel : Les architectes et ingénieurs américains ont mené le développement de ces bâtiments élevés, modifiant les paysages urbains. * Avion : Inventé par les frères Wright, il a inauguré l'ère du voyage aérien. * Chaîne de montage : Développée par Henry Ford, elle a considérablement augmenté l'efficacité de la fabrication. * Atterrissage sur la lune : Une réalisation monumentale du programme Apollo, démontrant les prouesses scientifiques et techniques américaines. * Circuit intégré (CI) : Une invention fondamentale de l'ère électronique, permettant le développement des ordinateurs et de la technologie moderne.","Pyramides, Grande Muraille de Chine (ancienne structure de défense), Colisée
Presse à imprimer, Boussole, Poudre à canon, Route de la soie (route commerciale)
Type mobile, Papier (matériau d'écriture), Porcelaine, Fusées, Boulier, Astrolabe, Sismographe (détecteur de tremblement de terre)"
119,Symboles et Jours Fériés,Symbols Symboles et Congés,Quelle est la capitale des États-Unis d’Amérique ?,"Washington, D.C. (district de Columbia), La capitale de la nation, La capitale des États-Unis","Washington, D.C. est la capitale des États-Unis. C'est un district fédéral, ne faisant partie d'aucun État, et a été établi en 1790 pour servir de siège permanent au gouvernement des États-Unis.","New York, N.Y.
Los Angeles, C.A.
Chicago, I.L."
120,Symboles et Jours Fériés,Symbols Symboles et Congés,Où se trouve la Statue de la Liberté ?,"New York (Port de), Liberty Island","La Statue de la Liberté est située dans le port de New York, plus précisément sur Liberty Island. C'est un célèbre symbole de liberté et de démocratie, offert aux États-Unis par la France.","Los Angeles (Plage), Hollywood Hills
Chicago (Loop), Millennium Park
Boston (Port), Freedom Trail"
121,Symboles et Jours Fériés,Symbols Symboles et Congés,Pourquoi le drapeau a-t-il...?,(Parce qu’il y avait) 13 colonies originales,Les 13 bandes du drapeau représentent les 13 colonies britanniques d'origine qui ont déclaré leur indépendance et ont formé les États-Unis.,"(Parce qu’il y avait) 13 pères fondateurs
(Parce que les rayures) représentent les 13 vertus
(Parce qu’il y avait) 13 États dans l'union"
122,Symboles et Jours Fériés,Symbols Symboles et Congés,Pourquoi le drapeau présente-t-il 50 étoiles?,"Une étoile pour chaque État, Chaque étoile représente un État, On compte 50 États",Le drapeau américain compte 50 étoiles parce que chaque étoile représente l'un des 50 États des États-Unis d'Amérique. Cette conception garantit que chaque État est symbolisé sur le drapeau national.,"Une étoile pour chaque rayure
Chaque étoile représente une couleur
On compte 50 rayures"
123,Symboles et Jours Fériés,Symbols Symboles et Congés,Quand tous les hommes ont-ils obtenu le droit de vote ?,La Constitution (des États-Unis),"""The Star-Spangled Banner"" est l'hymne national des États-Unis. Ses paroles proviennent de ""Defence of Fort M'Henry"", un poème écrit par Francis Scott Key en 1814 après avoir assisté au bombardement de Fort McHenry à Baltimore pendant la guerre de 1812.","L'Amérique la Belle
Que Dieu bénisse l'Amérique
Mon pays, c'est de toi dont je chante"
124,Symboles et Jours Fériés,Symbols Symboles et Congés,La première devise de la Nation était « E Pluribus Unum » Qu’est-ce que cela signifie?,un seul à partir,"La phrase ""E Pluribus Unum"" est une expression latine signifiant ""De plusieurs, un"". Ce fut la devise adoptée par le Grand Sceau des États-Unis en 1782. Cette devise symbolise l'unité des États individuels en une nation cohérente. L'idée est que, bien qu'il y ait de nombreux États, ils s'unissent pour former un seul pays.","De plusieurs, un seul
Nous sommes tous un
Une nation, sous Dieu, indivisible
Pour le peuple, par le peuple, du peuple"
125,Symboles et Jours Fériés,Congés,Qu'est-ce que le jour de l'Indépendance?,Un jour férié pour célébrer l’indépendance des États-Unis (de la Grande-Bretagne),"Le Jour de l'Indépendance est une fête américaine célébrée chaque année le 4 juillet. Il commémore l'adoption de la Déclaration d'Indépendance le 4 juillet 1776, qui a déclaré l'indépendance du pays vis-à-vis de la Grande-Bretagne. Il est souvent appelé l'anniversaire de l'Amérique et est célébré avec des feux d'artifice, des défilés et d'autres festivités.","Un jour férié pour célébrer la Constitution des États-Unis (ratification), la fondation du pays
Un jour férié pour célébrer les anciens combattants des États-Unis (de toutes les guerres), la journée des héros du pays
Un jour férié pour célébrer les présidents des États-Unis (Washington, Lincoln), les dirigeants du pays"
126,Symboles et Jours Fériés,Congés,Citez Trois jours fériés nationaux aux États-Unis.*,"Jour de l'An, Jour de Martin Luther King, Jr., Jour des Présidents (Anniversaire de Washington), Jour du Souvenir, Jour de l'Indépendance, Fête du Travail, Colu...","Les États-Unis observent un certain nombre de fêtes nationales tout au long de l'année, célébrant divers événements historiques, figures et traditions culturelles. Ces jours sont souvent marqués par la fermeture des bureaux fédéraux, des banques et des écoles, permettant aux gens de prendre le temps de se souvenir, de célébrer ou de se détendre. La liste fournie comprend beaucoup de ces fêtes largement reconnues.","Poisson d'avril, Saint-Valentin, Halloween, Saint-Patrick, Fête des Mères, Fête des Pères, Jour du drapeau, Jour des élections, Jour de la marmotte, Jour le plus doux, Jour de Pearl Harbor
Jour de la Bastille, Fête du Canada, Jour de l'Australie, Nuit de Guy Fawkes, Boxing Day, Kwanzaa, Diwali, Aïd al-Fitr, Roch Hachana, Nouvel An chinois, Réveillon du Nouvel An
Jour de l'Arbre, Jour de la Terre, Journée nationale des animaux de compagnie, Journée nationale du beignet, Jour de Pi, Journée internationale du parler pirate, Journée Star Wars, Journée nationale de la gaufre, Journée de la crêpe, Journée nationale du café, Journée nationale de la pizza"
127,Symboles et Jours Fériés,Congés,Qu'est-ce que...?,La Constitution américaine,"Le Memorial Day est un jour férié fédéral aux États-Unis, observé le dernier lundi de mai. C'est un jour de souvenir pour ceux qui sont morts au service militaire pour les États-Unis.","Un jour férié pour célébrer la signature de la Déclaration d'Indépendance
Un jour pour se souvenir de ceux qui ont servi dans les forces armées et sont rentrés chez eux
Une célébration de la fin de la Seconde Guerre mondiale"
128,Symboles et Jours Fériés,Congés,Qu’est-ce que la Journée des anciens combattants (Veteran's Day)?,"Une fête en l’honneur des militaires des États-Unis, Une fête en l’honneur des personnes qui ont servi (dans l’armée américaine)","Le Veterans Day est un jour férié américain célébré le 11 novembre en l'honneur de tous ceux qui ont servi dans l'armée américaine. Initialement appelé Armistice Day, il marquait la fin de la Première Guerre mondiale.","Une fête en l’honneur des personnes qui travaillent (au sein du gouvernement américain)
Une fête en l’honneur des personnes qui votent (aux élections américaines)
Une fête en l’honneur des personnes qui enseignent (dans les écoles américaines)"
