ID,DataName,hi
55,Wrong_Answer_2,"परेड में भाग लेना, देशभक्ति के प्रतीक दिखाना, कानूनों का पालन करना, झंडे का सम्मान करना"
55,Wrong_Rationale_2,"परेड में भाग लेना नागरिक भावना दिखाता है लेकिन सीधे लोकतांत्रिक प्रक्रियाओं में भाग नहीं लेता। देशभक्ति के प्रतीक दिखाना समर्थन दिखाता है लेकिन यह लोकतांत्रिक भागीदारी नहीं है। कानूनों का पालन करना नागरिक कर्तव्य और कानूनी आवश्यकता है, न कि स्वैच्छिक लोकतांत्रिक भागीदारी। झंडे का सम्मान करना देशभक्ति दिखाता है लेकिन यह लोकतांत्रिक प्रक्रियाओं में भाग नहीं लेता।"
55,Wrong_Answer_3,"राष्ट्रगान गाना, छुट्टियों का जश्न मनाना, देशभक्ति के कपड़े पहनना, सोशल मीडिया पर पोस्ट करना"
55,Wrong_Rationale_3,
56,Question,संघीय आयकर फ़ॉर्म भेजने का अंतिम दिन कब है?
56,Correct_Answer_1,15-अप्रैल
56,Correct_Rationale_1,कर दाखिल करने की सामान्य अंतिम तिथि 15 अप्रैल है। (यदि यह सप्ताहांत या छुट्टी पर पड़ता है तो इसे बढ़ाया जा सकता है)।
56,Wrong_Answer_1,1-जनवरी
56,Wrong_Rationale_1,1 जनवरी को नया साल होता है।
56,Wrong_Answer_2,31-दिसंबर
56,Wrong_Rationale_2,31 दिसंबर कर वर्ष का अंत है।
56,Wrong_Answer_3,4-जुलाई
56,Wrong_Rationale_3,4 जुलाई स्वतंत्रता दिवस है।
57,Question,Quand tous les hommes doivent-ils s’inscrire au Service sélectif ?
57,Correct_Answer_1,अठारह (18) वर्ष की आयु में
57,Correct_Rationale_1,पंजीकरण 18 वर्ष की आयु पूरी करने के 30 दिनों के भीतर होना चाहिए।
57,Correct_Answer_2,अठारह (18) से छब्बीस (26) वर्ष के बीच
57,Correct_Rationale_2,"जबकि पंजीकरण 18 वर्ष की आयु में होना चाहिए, यह 26 वर्ष की आयु तक संभव है।"
57,Wrong_Answer_1,"जब वे सेना में शामिल होते हैं, जब वे वोट करते हैं"
57,Wrong_Rationale_1,सेलेक्टिव सर्विस के लिए पंजीकरण वास्तविक भर्ती से अलग प्रक्रिया है और संभावित ड्राफ्ट के लिए है। सेलेक्टिव सर्विस पंजीकरण और मतदाता पंजीकरण अलग-अलग प्रक्रियाएँ हैं जिनकी आवश्यकताएँ और समय अलग हैं।
57,Wrong_Answer_2,"जब वे शादी करते हैं, जब वे हाई स्कूल से स्नातक होते हैं"
57,Wrong_Rationale_2,"वैवाहिक स्थिति सेलेक्टिव सर्विस पंजीकरण आवश्यकताओं को ट्रिगर नहीं करती। हाई स्कूल स्नातक होना सेलेक्टिव सर्विस पंजीकरण समय से संबंधित नहीं है, जो केवल आयु पर आधारित है।"
57,Wrong_Answer_3,"जब वे 21 वर्ष के होते हैं, जब वे 30 वर्ष के होते हैं"
57,Wrong_Rationale_3,"पंजीकरण आयु 18 है, 21 नहीं। 30 वर्ष की आयु तक, पुरुष पंजीकरण की आवश्यक आयु सीमा (18-26) से परे होते हैं, इसलिए पंजीकरण के लिए बहुत देर हो जाएगी।"
58,Question,उपनिवेशवादियों के अमेरिका आने का एक कारण क्या था?
58,Correct_Answer_1,स्वतंत्रता
58,Correct_Rationale_1,कई उपनिवेशवादी विभिन्न प्रकार की स्वतंत्रता की तलाश में अमेरिका आए।
58,Correct_Answer_2,राजनीतिक स्वतंत्रता
58,Correct_Rationale_2,कुछ उपनिवेशवादी अधिक राजनीतिक स्वतंत्रता की तलाश में अमेरिका आए।
58,Correct_Answer_3,धार्मिक स्वतंत्रता
58,Correct_Rationale_3,कई उपनिवेशवादी अपना धर्म स्वतंत्र रूप से पालन करने के लिए अमेरिका आए।
58,Correct_Answer_4,आर्थिक अवसर
58,Correct_Rationale_4,कई उपनिवेशवादी बेहतर आर्थिक अवसरों की तलाश में अमेरिका आए।
58,Correct_Answer_5,अपने धर्म का पालन करना
58,Correct_Rationale_5,धार्मिक अभ्यास कई उपनिवेशवादियों के लिए एक प्रमुख प्रेरणा था।
58,Correct_Answer_6,उत्पीड़न से बचना
58,Correct_Rationale_6,कई उपनिवेशवादी अपने मूल देशों में उत्पीड़न से भाग गए।
58,Wrong_Answer_1,"ब्रिटिश राजा की सेवा करने के लिए, छुट्टी के लिए, मूल अमेरिकियों को जीतने के लिए"
58,Wrong_Rationale_1,"उपनिवेशवादियों ने ब्रिटिश राजा के अधिकार से बचने की कोशिश की, उसकी सेवा करने के लिए नहीं। उस समय अटलांटिक को पार करना एक खतरनाक और जीवन-धमकाने वाली यात्रा थी, छुट्टी से बहुत दूर। यद्यपि संघर्ष और विजय हुई, यह अमेरिका आने का मुख्य घोषित कारण नहीं था।"
58,Wrong_Answer_2,"गरीबी से बचने के लिए, सोना खोजने के लिए, व्यापार मार्ग स्थापित करने के लिए"
58,Wrong_Rationale_2,"यद्यपि आर्थिक अवसर एक वैध कारण था, ये विशिष्ट प्रेरणाएँ उपनिवेशीकरण को प्रेरित करने वाले जटिल धार्मिक, राजनीतिक और आर्थिक कारकों को अत्यधिक सरल बना देती हैं।"
58,Wrong_Answer_3,"ईसाई धर्म फैलाने के लिए, स्पेन के लिए भूमि का दावा करने के लिए, नॉर्थवेस्ट पैसेज खोजने के लिए"
58,Wrong_Rationale_3,"ये कुछ खोजकर्ताओं और मिशनरियों की प्रेरणाएँ थीं, लेकिन साधारण उपनिवेशवादियों के अमेरिका में स्थायी बस्तियाँ स्थापित करने के प्राथमिक कारण नहीं थीं।"
59,Question,यूरोपियनों के आने से पहले अमेरिका में कौन रहता था?
59,Correct_Answer_1,अमेरिकी भारतीय
59,Correct_Rationale_1,
59,Correct_Answer_2,मूल अमेरिकी
59,Correct_Rationale_2,
59,Wrong_Answer_1,"कोई नहीं, अफ्रीकी"
59,Wrong_Rationale_1,"लाखों स्वदेशी लोग यूरोपियनों के आने से बहुत पहले अमेरिका में रहते थे। अफ्रीकियों को बाद में जबरन दास के रूप में अमेरिका लाया गया, वे पहले से मौजूद मूल निवासी नहीं थे।"
59,Wrong_Answer_2,"वाइकिंग, चीनी खोजकर्ता"
59,Wrong_Rationale_2,"यद्यपि वाइकिंग्स ने लगभग 1000 ईस्वी में उत्तरी अमेरिका का संक्षिप्त दौरा किया हो सकता है, लेकिन उन्होंने स्थायी बस्तियाँ स्थापित नहीं कीं और वे मूल निवासी नहीं थे। चीनी खोजकर्ता यूरोपियनों के आने से पहले अमेरिका नहीं पहुंचे।"
59,Wrong_Answer_3,"स्पेनिश विजेता, अंग्रेज उपनिवेशवादी"
59,Wrong_Rationale_3,"स्पेनिश विजेता पहले यूरोपियनों में से थे जो आए, न कि यूरोप से पहले के निवासी। अंग्रेज उपनिवेशवादी 1600 के दशक में आए, बहुत बाद में जब स्वदेशी लोग वहाँ हजारों वर्षों से रह रहे थे।"
60,Question,किस समूह के लोगों को अमेरिका ले जाकर दास के रूप में बेचा गया था?
60,Correct_Answer_1,अफ्रीकी
60,Correct_Rationale_1,अफ्रीकियों को जबरन अमेरिका लाया गया और दासों के रूप में बेचा गया।
60,Correct_Answer_2,अफ्रीका से लोग
60,Correct_Rationale_2,अफ्रीकी महाद्वीप के लोगों को दास बनाया गया और अमेरिका लाया गया।
60,Wrong_Answer_1,यूरोपीय
60,Wrong_Rationale_1,यूरोपीय आप्रवासी या उपनिवेशवादी थे।
60,Wrong_Answer_2,अमेरिकी भारतीय
60,Wrong_Rationale_2,"यद्यपि मूल अमेरिकियों को उत्पीड़न और भूमि की हानि का सामना करना पड़ा, वे ट्रान्सअटलांटिक दास व्यापार के विषय नहीं थे।"
60,Wrong_Answer_3,एशियाई
60,Wrong_Rationale_3,एशिया से आव्रजन मुख्य रूप से 19वीं सदी के उत्तरार्ध में शुरू हुआ।
61,Question,उपनिवेशवादियों ने ब्रिटिशों से क्यों लड़ाई की?
61,Correct_Answer_1,उच्च करों के कारण (प्रतिनिधित्व के बिना कराधान)
61,Correct_Rationale_1,वे उन पर लगाए गए करों से नाराज़ थे क्योंकि उनके ब्रिटिश संसद में अपने प्रतिनिधि नहीं थे।
61,Correct_Answer_2,क्योंकि ब्रिटिश सेना उनके घरों में रहती थी
61,Correct_Rationale_2,क्वार्टरिंग अधिनियम ने उपनिवेशवादियों को ब्रिटिश सैनिकों को घर और भोजन देने की आवश्यकता की।
61,Correct_Answer_3,क्योंकि उनके पास स्वशासन नहीं था
61,Correct_Rationale_3,उपनिवेशवादी खुद शासन करना चाहते थे और ब्रिटिश सरकार के एकतरफा शासन से मुक्त होना चाहते थे।
61,Wrong_Answer_1,"क्योंकि वे एक नया राजा चाहते थे, क्योंकि वे फ्रांस के साथ गठबंधन करना चाहते थे, क्योंकि वे सभी कर समाप्त करना चाहते थे"
61,Wrong_Rationale_1,"वे एक गणराज्य स्थापित करना चाहते थे और पूरी तरह से राजा के शासन से अलग होना चाहते थे, सिर्फ उसे बदलना नहीं। फ्रांस के साथ गठबंधन युद्ध के दौरान एक रणनीति थी, न कि इसे शुरू करने का मूल कारण। मुद्दा सामान्य कर नहीं था, बल्कि 'अन्यायपूर्ण' कर था जो उनकी सहमति के बिना लगाया गया था।"
61,Wrong_Answer_2,"धार्मिक उत्पीड़न के कारण, आर्थिक कठिनाई के कारण, क्षेत्रीय विवादों के कारण"
61,Wrong_Rationale_2,"यद्यपि ये औपनिवेशिक शिकायतों में योगदान देने वाले कारक थे, लेकिन लड़ाई के मुख्य कारण राजनीतिक थे: प्रतिनिधित्व के बिना कराधान, सैनिकों का जबरन निवास और स्वशासन की कमी।"
61,Wrong_Answer_3,"क्योंकि वे तुरंत स्वतंत्रता चाहते थे, क्योंकि वे सभी ब्रिटिश लोगों से नफरत करते थे, क्योंकि वे पश्चिम की ओर विस्तार करना चाहते थे"
61,Wrong_Rationale_3,"शुरू में उपनिवेशवादियों ने मेल-मिलाप की कोशिश की और धीरे-धीरे स्वतंत्रता की ओर बढ़े। उनकी शिकायतें ब्रिटिश नीतियों से थीं, न कि व्यक्तिगत रूप से ब्रिटिश लोगों से। पश्चिम की ओर विस्तार संघर्ष का मुख्य कारण नहीं था।"
62,Question,स्वतंत्रता की घोषणा किसने लिखी थी?
62,Correct_Answer_1,(थॉमस) जेफ़रसन
62,Correct_Rationale_1,थॉमस जेफ़रसन स्वतंत्रता की घोषणा के मुख्य लेखक थे।
62,Wrong_Answer_1,जॉर्ज वॉशिंगटन
62,Wrong_Rationale_1,जॉर्ज वॉशिंगटन कॉन्टिनेंटल आर्मी के सर्वोच्च कमांडर और पहले राष्ट्रपति थे।
62,Wrong_Answer_2,अब्राहम लिंकन
62,Wrong_Rationale_2,अब्राहम लिंकन गृह युद्ध के दौरान 16वें राष्ट्रपति थे।
62,Wrong_Answer_3,बेंजामिन फ्रैंकलिन
62,Wrong_Rationale_3,"बेंजामिन फ्रैंकलिन समिति में थे, उन्होंने दस्तावेज़ की समीक्षा की और उस पर हस्ताक्षर किए, लेकिन वे मुख्य लेखक नहीं थे।"
63,Question,स्वतंत्रता की घोषणा कब अपनाई गई थी?
63,Correct_Answer_1,"4 जुलाई, 1776"
63,Correct_Rationale_1,इस तारीख को संयुक्त राज्य अमेरिका में स्वतंत्रता दिवस के रूप में मनाया जाता है।
63,Wrong_Answer_1,"17 सितंबर, 1787"
63,Wrong_Rationale_1,"17 सितंबर 1787 को संविधान पर हस्ताक्षर किए गए थे, न कि स्वतंत्रता की घोषणा अपनाई गई थी।"
63,Wrong_Answer_2,"12 अक्टूबर, 1492"
63,Wrong_Rationale_2,"12 अक्टूबर 1492 को क्रिस्टोफर कोलंबस अमेरिका पहुंचे थे, न कि जब घोषणा को अपनाया गया था।"
63,Wrong_Answer_3,"19 अप्रैल, 1775"
63,Wrong_Rationale_3,"19 अप्रैल 1775 को लेक्सिंगटन और कॉनकॉर्ड में स्वतंत्रता संग्राम शुरू हुआ था, न कि जब घोषणा अपनाई गई थी।"
64,Question,13 मूल राज्य थे। तीन का नाम बताइए।
64,Correct_Answer_1,न्यू हैम्पशायर
64,Correct_Rationale_1,न्यू हैम्पशायर 13 मूल उपनिवेशों में से एक था।
64,Correct_Answer_2,मैसाचुसेट्स
64,Correct_Rationale_2,मैसाचुसेट्स 13 मूल उपनिवेशों में से एक था।
64,Correct_Answer_3,रोड आइलैंड
64,Correct_Rationale_3,रोड आइलैंड 13 मूल उपनिवेशों में से एक था।
64,Correct_Answer_4,कनेक्टिकट
64,Correct_Rationale_4,कनेक्टिकट 13 मूल उपनिवेशों में से एक था।
64,Correct_Answer_5,न्यूयॉर्क
64,Correct_Rationale_5,न्यूयॉर्क 13 मूल उपनिवेशों में से एक था।
64,Correct_Answer_6,न्यू जर्सी
64,Correct_Rationale_6,न्यू जर्सी 13 मूल उपनिवेशों में से एक था।
64,Correct_Answer_7,पेनसिल्वेनिया
64,Correct_Rationale_7,पेनसिल्वेनिया 13 मूल उपनिवेशों में से एक था।
64,Correct_Answer_8,डेलावेयर
64,Correct_Rationale_8,डेलावेयर 13 मूल उपनिवेशों में से एक था।
64,Correct_Answer_9,मैरीलैंड
64,Correct_Rationale_9,मैरीलैंड मूल 13 उपनिवेशों में से एक था।
64,Correct_Answer_10,वर्जीनिया
64,Correct_Rationale_10,वर्जीनिया मूल 13 उपनिवेशों में से एक था।
64,Correct_Answer_11,नॉर्थ कैरोलाइना
64,Correct_Rationale_11,नॉर्थ कैरोलाइना मूल 13 उपनिवेशों में से एक था।
64,Correct_Answer_12,साउथ कैरोलाइना
64,Correct_Rationale_12,साउथ कैरोलाइना मूल 13 उपनिवेशों में से एक था।
64,Correct_Answer_13,जॉर्जिया
64,Correct_Rationale_13,जॉर्जिया मूल 13 उपनिवेशों में से एक था।
64,Wrong_Answer_1,"फ्लोरिडा, कैलिफ़ोर्निया, टेक्सास, अलास्का"
64,Wrong_Rationale_1,"फ्लोरिडा 1845 में 27वें राज्य के रूप में संघ में शामिल हुआ, मूल उपनिवेश नहीं था। कैलिफ़ोर्निया 1850 में 31वें राज्य के रूप में शामिल हुआ। टेक्सास 1845 में 28वें राज्य के रूप में शामिल हुआ। अलास्का 1959 में 49वें राज्य के रूप में शामिल हुआ, जो मूल 13 उपनिवेशों से बहुत बाद में था।"
64,Wrong_Answer_2,"ओहायो, केंटकी, वरमोंट, टेनेसी"
64,Wrong_Rationale_2,"ओहायो 1803 में 17वें राज्य के रूप में संघ में शामिल हुआ, मूल 13 के बाद। केंटकी 1792 में 15वां राज्य बना। वरमोंट 1791 में 14वां राज्य बना। टेनेसी 1796 में 16वां राज्य बना। सभी मूल 13 उपनिवेशों के बाद शामिल हुए।"
64,Wrong_Answer_3,"हवाई, नेवादा, कोलोराडो, यूटा"
64,Wrong_Rationale_3,हवाई 1959 में 50वें राज्य के रूप में शामिल हुआ। नेवादा 1864 में 36वें राज्य के रूप में शामिल हुआ। कोलोराडो 1876 में 38वें राज्य के रूप में शामिल हुआ। यूटा 1896 में 45वें राज्य के रूप में शामिल हुआ। इनमें से कोई भी स्वतंत्रता से पहले स्थापित मूल 13 उपनिवेशों में से नहीं था।
65,Question,संवैधानिक सम्मेलन में क्या हुआ?
65,Correct_Answer_1,संविधान लिखा गया था।
65,Correct_Rationale_1,"संवैधानिक सम्मेलन को सरकार की एक नई रूपरेखा बनाने के लिए आयोजित किया गया था, जिसके परिणामस्वरूप अमेरिकी संविधान बना।"
65,Correct_Answer_2,संस्थापक पिताओं ने संविधान लिखा।
65,Correct_Rationale_2,संस्थापक पिताओं ने संविधान लिखने के लिए संवैधानिक सम्मेलन में एकत्रित हुए।
65,Wrong_Answer_1,स्वतंत्रता की घोषणा लिखी गई थी।
65,Wrong_Rationale_1,"स्वतंत्रता की घोषणा 11 साल पहले, 1776 में महाद्वीपीय कांग्रेस में लिखी गई थी।"
65,Wrong_Answer_2,क्रांतिकारी युद्ध शुरू हुआ।
65,Wrong_Rationale_2,क्रांतिकारी युद्ध 1775 में शुरू हुआ और संवैधानिक सम्मेलन (1787) से पहले ही समाप्त हो गया था।
65,Wrong_Answer_3,जॉर्ज वाशिंगटन राष्ट्रपति चुने गए थे।
65,Wrong_Rationale_3,"जॉर्ज वाशिंगटन को 1789 में संविधान के तहत, सम्मेलन के बाद, पहले राष्ट्रपति के रूप में चुना गया था।"
66,Question,संविधान कब लिखा गया था?
66,Correct_Answer_1,1787
66,Correct_Rationale_1,संविधान 1787 में फिलाडेल्फिया में संवैधानिक सम्मेलन में लिखा गया था।
66,Wrong_Answer_1,1776
66,Wrong_Rationale_1,1776 वह वर्ष है जब स्वतंत्रता की घोषणा को अपनाया गया था।
66,Wrong_Answer_2,1865
66,Wrong_Rationale_2,1865 वह वर्ष है जब गृह युद्ध समाप्त हुआ और दासता को समाप्त करने वाला 13वाँ संशोधन अनुमोदित हुआ।
66,Wrong_Answer_3,1789
66,Wrong_Rationale_3,1789 वह वर्ष है जब संविधान लागू हुआ और अमेरिकी सरकार आधिकारिक रूप से गठित हुई।
67,Question,फ़ेडरलिस्ट पेपर्स ने अमेरिकी संविधान के पारित होने का समर्थन किया। एक लेखक का नाम बताइए।
67,Correct_Answer_1,(जेम्स) मैडिसन
67,Correct_Rationale_1,जेम्स मैडिसन फेडरलिस्ट पेपर्स के तीन लेखकों में से एक थे।
67,Correct_Answer_2,(अलेक्जेंडर) हैमिल्टन
67,Correct_Rationale_2,अलेक्जेंडर हैमिल्टन फेडरलिस्ट पेपर्स के तीन लेखकों में से एक थे।
67,Correct_Answer_3,(जॉन) जे
67,Correct_Rationale_3,जॉन जे फेडरलिस्ट पेपर्स के तीन लेखकों में से एक थे।
67,Correct_Answer_4,पब्लियस
67,Correct_Rationale_4,"पब्लियस वह उपनाम था जिसका उपयोग मैडिसन, हैमिल्टन और जे ने फेडरलिस्ट पेपर्स लिखते समय किया था।"
67,Wrong_Answer_1,"थॉमस जेफ़रसन, जॉर्ज वॉशिंगटन, जॉन हैनकॉक"
67,Wrong_Rationale_1,"जेफ़रसन एक एंटी-फेडरलिस्ट थे, जिन्होंने फेडरलिस्ट पेपर्स में दिए गए तर्कों का विरोध किया। वॉशिंगटन संविधान के प्रबल समर्थक थे लेकिन वे लेखक नहीं थे। जॉन हैनकॉक स्वतंत्रता की घोषणा पर हस्ताक्षर करने वाले पहले व्यक्ति के रूप में प्रसिद्ध हैं।"
67,Wrong_Answer_2,"बेंजामिन फ्रैंकलिन, सैमुअल एडम्स, पैट्रिक हेनरी"
67,Wrong_Rationale_2,फ्रैंकलिन संविधान के समर्थक थे लेकिन उन्होंने फेडरलिस्ट पेपर्स नहीं लिखे। एडम्स और हेनरी एंटी-फेडरलिस्ट थे जिन्होंने संविधान का विरोध किया और समर्थन करने वाले लेख नहीं लिखे।
67,Wrong_Answer_3,"थॉमस पेन, जॉन एडम्स, बेनेडिक्ट अर्नोल्ड"
67,Wrong_Rationale_3,पेन ने 'कॉमन सेंस' और अन्य क्रांतिकारी पुस्तिकाएँ लिखीं लेकिन फेडरलिस्ट पेपर्स नहीं। जॉन एडम्स उस समय विदेश में थे और इन पेपर्स को लिखने में शामिल नहीं थे। बेनेडिक्ट अर्नोल्ड क्रांतिकारी युद्ध के दौरान गद्दार थे।
68,Question,बेंजामिन फ्रैंकलिन किस बात के लिए प्रसिद्ध हैं?
68,Correct_Answer_1,अमेरिकी राजनयिक
68,Correct_Rationale_1,बेंजामिन फ्रैंकलिन ने स्वतंत्रता संग्राम के दौरान फ्रांस में राजनयिक के रूप में सेवा की।
68,Correct_Answer_2,संवैधानिक सम्मेलन के सबसे बुजुर्ग सदस्य
68,Correct_Rationale_2,"81 वर्ष की आयु में, फ्रैंकलिन संवैधानिक सम्मेलन के सबसे बुजुर्ग प्रतिनिधि थे।"
68,Correct_Answer_3,संयुक्त राज्य अमेरिका के पहले पोस्टमास्टर जनरल
68,Correct_Rationale_3,फ्रैंकलिन को कॉन्टिनेंटल कांग्रेस के तहत पहले पोस्टमास्टर जनरल के रूप में नियुक्त किया गया।
68,Correct_Answer_4,"""पुअर रिचर्ड्स ऑल्मनैक"" के लेखक"
68,Correct_Rationale_4,"फ्रैंकलिन ने ""पुअर रिचर्ड्स ऑल्मनैक"" प्रकाशित किया, जिसमें मौसम की भविष्यवाणी, घरेलू सुझाव और कहावतें शामिल थीं।"
68,Correct_Answer_5,पहली मुफ्त पुस्तकालय शुरू किए
68,Correct_Rationale_5,"फ्रैंकलिन ने अमेरिका में पहला सब्सक्रिप्शन पुस्तकालय स्थापित किया, जो मुफ्त सार्वजनिक पुस्तकालयों का मॉडल बना।"
68,Wrong_Answer_1,"संयुक्त राज्य अमेरिका के पहले राष्ट्रपति, स्वतंत्रता की घोषणा लिखी, महाद्वीपीय सेना के जनरल"
68,Wrong_Rationale_1,"पहले राष्ट्रपति जॉर्ज वॉशिंगटन थे, न कि बेंजामिन फ्रैंकलिन। स्वतंत्रता की घोषणा के मुख्य लेखक थॉमस जेफरसन थे, न कि फ्रैंकलिन। महाद्वीपीय सेना के जनरल जॉर्ज वॉशिंगटन थे, न कि फ्रैंकलिन।"
68,Wrong_Answer_2,"टेलीफोन का आविष्कार किया, हार्वर्ड विश्वविद्यालय की स्थापना की, संविधान लिखा"
68,Wrong_Rationale_2,"टेलीफोन का आविष्कार अलेक्जेंडर ग्राहम बेल ने किया था, न कि बेंजामिन फ्रैंकलिन ने। हार्वर्ड विश्वविद्यालय की स्थापना 1636 में हुई थी, फ्रैंकलिन के समय से बहुत पहले। यद्यपि फ्रैंकलिन ने संवैधानिक सम्मेलन में भाग लिया, संविधान के मुख्य लेखक जेम्स मैडिसन माने जाते हैं।"
68,Wrong_Answer_3,"अमेरिका की खोज की, पहले सुप्रीम कोर्ट के मुख्य न्यायाधीश बने, बॉस्टन टी पार्टी का नेतृत्व किया"
68,Wrong_Rationale_3,"अमेरिका की खोज क्रिस्टोफर कोलंबस ने की थी और वहां बहुत पहले से स्वदेशी लोग रहते थे। पहले सुप्रीम कोर्ट के मुख्य न्यायाधीश जॉन जे थे, न कि फ्रैंकलिन। बॉस्टन टी पार्टी का आयोजन सैमुअल एडम्स और सन्स ऑफ लिबर्टी ने किया था, न कि फ्रैंकलिन।"
69,Question,"हमारे देश के ""जनक"" कौन हैं?"
69,Correct_Answer_1,(जॉर्ज) वाशिंगटन
69,Correct_Rationale_1,"उन्हें स्वतंत्रता संग्राम में उनके नेतृत्व और नए राष्ट्र की स्थापना के लिए ""देश के पिता"" कहा जाता है।"
69,Wrong_Answer_1,अब्राहम लिंकन
69,Wrong_Rationale_1,"लिंकन को ""महान मुक्तिदाता"" और संघ को बनाए रखने वाले राष्ट्रपति के रूप में जाना जाता है।"
69,Wrong_Answer_2,थॉमस जेफ़रसन
69,Wrong_Rationale_2,जेफ़रसन स्वतंत्रता की घोषणा के लेखक और तीसरे राष्ट्रपति थे।
69,Wrong_Answer_3,बेंजामिन फ्रैंकलिन
69,Wrong_Rationale_3,"फ्रैंकलिन एक शानदार राजनयिक, आविष्कारक और संस्थापक पिताओं में से एक थे।"
70,Question,पहला राष्ट्रपति कौन था?
70,Correct_Answer_1,(जॉर्ज) वॉशिंगटन
70,Correct_Rationale_1,जॉर्ज वॉशिंगटन संयुक्त राज्य अमेरिका के पहले राष्ट्रपति थे।
70,Wrong_Answer_1,जॉन एडम्स
70,Wrong_Rationale_1,जॉन एडम्स पहले उपराष्ट्रपति और दूसरे राष्ट्रपति थे।
70,Wrong_Answer_2,थॉमस जेफरसन
70,Wrong_Rationale_2,थॉमस जेफरसन तीसरे राष्ट्रपति थे।
70,Wrong_Answer_3,अलेक्जेंडर हैमिल्टन
70,Wrong_Rationale_3,अलेक्जेंडर हैमिल्टन पहले कोषाध्यक्ष थे लेकिन कभी राष्ट्रपति नहीं बने।
71,Question,1803 में संयुक्त राज्य अमेरिका ने फ्रांस से कौन सा क्षेत्र खरीदा था?
71,Correct_Answer_1,लुइसियाना क्षेत्र
71,Correct_Rationale_1,लुइसियाना खरीद ने संयुक्त राज्य का आकार दोगुना कर दिया।
71,Correct_Answer_2,लुइसियाना
71,Correct_Rationale_2,लुइसियाना क्षेत्र को 1803 में फ्रांस से खरीदा गया था।
71,Wrong_Answer_1,अलास्का
71,Wrong_Rationale_1,"अलास्का को 1867 में रूस से खरीदा गया था, फ्रांस से नहीं।"
71,Wrong_Answer_2,फ्लोरिडा
71,Wrong_Rationale_2,फ्लोरिडा को 1819 में स्पेन द्वारा सौंपा गया था।
71,Wrong_Answer_3,टेक्सास
71,Wrong_Rationale_3,टेक्सास को 1845 में एक स्वतंत्र गणराज्य होने के बाद मिला लिया गया।
72,Question,1800 के दशक में संयुक्त राज्य अमेरिका द्वारा लड़ी गई एक युद्ध का नाम बताइए।
72,Correct_Answer_1,1812 का युद्ध
72,Correct_Rationale_1,1812 का युद्ध संयुक्त राज्य अमेरिका और ब्रिटेन के बीच लड़ा गया था।
72,Correct_Answer_2,मैक्सिकन-अमेरिकी युद्ध
72,Correct_Rationale_2,मैक्सिकन-अमेरिकी युद्ध 1846 से 1848 तक लड़ा गया था।
72,Correct_Answer_3,गृह युद्ध
72,Correct_Rationale_3,अमेरिकी गृह युद्ध 1861 से 1865 तक लड़ा गया था।
72,Correct_Answer_4,स्पेनिश-अमेरिकी युद्ध
72,Correct_Rationale_4,स्पेनिश-अमेरिकी युद्ध 1898 में लड़ा गया था।
72,Wrong_Answer_1,"स्वतंत्रता संग्राम, प्रथम विश्व युद्ध, द्वितीय विश्व युद्ध, कोरियाई युद्ध"
72,Wrong_Rationale_1,"स्वतंत्रता संग्राम 1700 के दशक (1775-1783) में लड़ा गया था, न कि 1800 के दशक में। प्रथम विश्व युद्ध 1900 के दशक (1914-1918) में लड़ा गया। द्वितीय विश्व युद्ध 1900 के दशक (1939-1945) में लड़ा गया। कोरियाई युद्ध 1900 के दशक (1950-1953) में हुआ। इनमें से कोई भी युद्ध 1800 के दशक में नहीं हुआ।"
72,Wrong_Answer_2,"वियतनाम युद्ध, खाड़ी युद्ध, इराक युद्ध, अफगानिस्तान युद्ध"
72,Wrong_Rationale_2,वियतनाम युद्ध 1900 के दशक (1955-1975) में हुआ। खाड़ी युद्ध 1900 के दशक (1991) में हुआ। इराक युद्ध 2003 में शुरू हुआ। अफगानिस्तान युद्ध 2001 में शुरू हुआ। ये सभी संघर्ष 1800 के दशक के बाद हुए।
72,Wrong_Answer_3,"फ्रेंच और इंडियन युद्ध, किंग फिलिप का युद्ध, बेकन का विद्रोह, पोंटिएक का युद्ध"
72,Wrong_Rationale_3,फ्रेंच और इंडियन युद्ध 1700 के दशक (1754-1763) में हुआ। किंग फिलिप का युद्ध 1600 के दशक (1675-1676) में हुआ। बेकन का विद्रोह 1676 में हुआ। पोंटिएक का युद्ध 1760 के दशक में हुआ। ये सभी संघर्ष 1800 के दशक से पहले हुए।
73,Question,उत्तर और दक्षिण के बीच अमेरिकी युद्ध का नाम बताइए।
73,Correct_Answer_1,गृह युद्ध
73,Correct_Rationale_1,
73,Correct_Answer_2,राज्यों के बीच का युद्ध
73,Correct_Rationale_2,यह एक शब्द था जो आमतौर पर दक्षिणी राज्यों में प्रयोग किया जाता था।
73,Wrong_Answer_1,"स्वतंत्रता संग्राम, 1812 का युद्ध"
73,Wrong_Rationale_1,"स्वतंत्रता संग्राम अमेरिकी उपनिवेशों और ब्रिटेन के बीच लड़ा गया था, न कि उत्तर और दक्षिण के बीच। 1812 का युद्ध अमेरिका और ब्रिटेन के बीच हुआ था, यह कोई आंतरिक संघर्ष नहीं था।"
73,Wrong_Answer_2,"प्रथम विश्व युद्ध, द्वितीय विश्व युद्ध"
