Index,Category,SubCategory,Questions,Answers,rationale,Wrong
68,अमरीकी सरकार,अधिकार और ज़िम्मेदारियाँ,लोग अमेरिका के नागरिक कैसेबन सकतेहैं?,"14वेंसंशोधन द्वारा निर्धारित शर्तों के तहत संयक्तु राज्य अमेरिका मेंजन्म लेना, नसै र्गिकर्गि बनाना, नागरिकता प्राप्त करना (कांग्रेस द्वारा निर्धारित शर्तों के अतं र्गतर्ग )","अमेरिका का नागरिक बनने के लिए, व्यक्ति संयुक्त राज्य अमेरिका में पैदा हो सकते हैं (14वें संशोधन के अनुसार), प्राकृतिककरण प्रक्रिया से गुजर सकते हैं, या कांग्रेस द्वारा निर्धारित शर्तों के तहत माता-पिता के माध्यम से नागरिकता प्राप्त कर सकते हैं।","सेना में शामिल होना (और एक निर्दिष्ट अवधि के लिए सेवा करना)
संयुक्त राज्य अमेरिका के नागरिक से शादी करना, लॉटरी जीतना (स्थायी निवास के लिए)
संयुक्त राज्य अमेरिका में संपत्ति खरीदना, व्यवसाय का मालिक होना, रिश्तेदार का नागरिक होना
संघीय चुनावों में मतदान करना, करों का भुगतान करना (एक निश्चित संख्या के लिए), संयुक्त राज्य अमेरिका के विश्वविद्यालय में भाग लेना (और स्नातक होना)"
69,अमरीकी सरकार,अधिकार और ज़िम्मेदारियाँ,संयक्तु राज्य अमेरिका मेंनागरिक भागीदारी के दो उदाहरण क्या हैं?,"मतदान करना, चनाव ु लड़ना, किसी राजनीतिक दल मेंशामिल होना, किसी अभियान मेंमदद करना, किसी नागरिक समहू मेंशामिल होना, किसी सामदा ु यिक समहू मेंशामिल होना, किसी निर्वाचित अधिकारी को अपनी राय देना (किसी मद्दु ेपर), निर्वाचित अधिकारियों सेसंपर्क करना, किसी मद्दु ेया नीति का समर्थनर्थ या विरोध करना, किसी समाचार पत्र को लिखना",नागरिक भागीदारी का तात्पर्य उन तरीकों से है जिनसे नागरिक अपने समुदायों और सरकार में शामिल होते हैं। दो सामान्य उदाहरणों में चुनावों में मतदान करना और विशिष्ट उम्मीदवारों या नीतियों का समर्थन करने के लिए एक राजनीतिक दल में शामिल होना शामिल है।,"कर चुकाना, यातायात नियमों का पालन करना, जूरी में सेवा करना
दूसरों के विश्वासों का सम्मान करना, समुदाय में स्वयंसेवा करना, नियमित रूप से स्कूल जाना
कानूनों का पालन करना, नियमित रूप से व्यायाम करना, अपशिष्ट पदार्थों का पुनर्चक्रण करना"
70,अमरीकी सरकार,अधिकार और ज़िम्मेदारियाँ,एक ऐसा तरीका क्या हैजिससेअमेरिकी अपनेदेश की सेवा कर सकतेहैं?,"मतदान करना, करों का भगतान ु करना, काननू का पालन करना, सेना मेंसेवा देना, चनाव ु लड़ना, स्थानीय, राज्य या संघीय सरकार के लिए काम करना","अपने देश की सेवा करने का अर्थ है राष्ट्र और उसके लोगों की मदद करने के लिए नागरिकता की जिम्मेदारियों में सक्रिय रूप से भाग लेना। इसमें मतदान और कानूनों का पालन करने जैसे नागरिक कर्तव्य, साथ ही सैन्य भागीदारी या सरकार के लिए काम करने जैसी अधिक प्रत्यक्ष सेवा शामिल है।","वोट न दें, टैक्स न भरें, कानून का पालन न करें
सेना में सेवा न दें, चुनाव न लड़ें, सरकार के लिए काम न करें
कानूनों की अवहेलना करें, टैक्स चोरी करें, अधिकारियों का अनादर करें"
71,अमरीकी सरकार,अधिकार और ज़िम्मेदारियाँ,संघीय कर जमा करना महत्वपर्णू र्णक्यों है?,"क़ाननू द्वारा आवश्यक है।, सभी लोग संघीय सरकार को निधि देनेके लिए भगतान ु करतेहैं, (य.ूएस.) द्वारा आवश्यक संविधान ( सोलहवींसंशोधन ), नागरिक कर्तव्यर्त","संघीय करों का भुगतान करना संयुक्त राज्य अमेरिका में एक नागरिक कर्तव्य और कानूनी आवश्यकता है, जैसा कि कानून और अमेरिकी संविधान के 16वें संशोधन द्वारा अनिवार्य है। ये कर संघीय सरकार और उसके संचालन को वित्तपोषित करते हैं।","कानून द्वारा आवश्यक नहीं है।
सभी लोग लाभ पाने के लिए भुगतान करते हैं।
(यू.एस.) संविधान (पहला संशोधन) द्वारा आवश्यक नहीं है।"
72,अमरीकी सरकार,अधिकार और ज़िम्मेदारियाँ,सभी १८ से२५ वर्षीय परुषों ु का सिलेक्टिव सर्विसर्वि के लिए पंजीकरण करना ज़रूरी हैl एक कारण बताए कि ऐसा क्यों है?,"क़ाननू द्वारा आवश्यक है।, नागरिक कर्तव्यर्त, जरूरत पड़नेपर प्रारूप निष्पक्ष बनाएं l","चयनात्मक सेवा प्रणाली के लिए संयुक्त राज्य अमेरिका में रहने वाले लगभग सभी पुरुष अमेरिकी नागरिकों और 18-25 वर्ष की आयु के पुरुष अप्रवासियों को पंजीकरण कराना अनिवार्य है। यह पंजीकरण महत्वपूर्ण है क्योंकि यह कानून द्वारा अनिवार्य है, नागरिक कर्तव्य माना जाता है, और यदि कोई राष्ट्रीय आपातकाल इसकी मांग करता है तो एक निष्पक्ष और न्यायसंगत ड्राफ्ट प्रक्रिया सुनिश्चित करने में मदद करता है।","करो से बचें, मुफ्त शिक्षा प्राप्त करें, दुनिया की यात्रा करें
एक सैनिक बनें, उच्च वेतन वाली नौकरी प्राप्त करें, विशेष लाभ प्राप्त करें
एक नए देश में रहें, एक नई भाषा सीखें, नए लोगों से मिलें"
73,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,उपनिवेशवादी कई कारणों सेअमेरिका आए। एक नाम बताएँ।,"स्वतंत्रता, राजनीतिक स्वाधीनता, धार्मिकर्मि स्वतंत्रता, आर्थिकर्थि अवसर, उत्पीड़न सेबचना","उपनिवेशवादी बेहतर जीवन की तलाश में अमेरिका आए थे। उनके कारणों में शामिल थे: स्वतंत्रता: बिना उत्पीड़न के अपनी इच्छानुसार रहने और पूजा करने की क्षमता। राजनीतिक स्वतंत्रता: स्वशासन और दमनकारी शासन से मुक्ति की इच्छा। धार्मिक स्वतंत्रता: धार्मिक उत्पीड़न से बचने और अपने विश्वास का स्वतंत्र रूप से पालन करने के लिए। आर्थिक अवसर: भूमि का मालिक बनने, काम खोजने और अपनी वित्तीय स्थिति में सुधार करने का मौका। उत्पीड़न से बचना: अपने गृह देशों में विभिन्न प्रकार की कठिनाइयों और अन्याय से भागने के लिए।","उच्च कर, ब्रिटिश शासन, भूमि का अभाव

साहसिक कार्य, सोना, नए व्यापार मार्ग

अन्वेषण, वैज्ञानिक खोज, लोकतंत्र का प्रसार"
74,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,यरो ू पियों केआनेसेपहलेअमरीका मेंकौन रहता था? *,"अमरीकन इंडियन, नेटिव अमरीकन","अमेरिकी भारतीय, जिन्हें मूल अमेरिकी के रूप में भी जाना जाता है, 15वीं शताब्दी के अंत में यूरोपीय उपनिवेशीकरण शुरू होने से हजारों साल पहले अमेरिका में रहने वाले स्वदेशी लोग थे। उन्होंने पूरे महाद्वीप में विविध संस्कृतियों, भाषाओं और समाजों का विकास किया।","यूरोपियन, उपनिवेशी
अफ्रीकन, एशियन
वाइकिंग्स, एक्सप्लोरर"
75,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,किन लोगों के समहू को गुलाम बनाकर बेचा गया?,"अफ़्रीकन, अफ़्रीका के लोग","अफ्रीकी लोगों को उनके घरों से जबरन हटाकर अटलांटिक महासागर के पार ले जाया गया और गुलामी में बेच दिया गया, मुख्य रूप से अमेरिका में बागानों में काम करने के लिए। अटलांटिक पार दास व्यापार के रूप में जानी जाने वाली यह क्रूर प्रणाली सदियों तक चली और इसके परिणामस्वरूप लाखों लोगों को immense suffering and exploitation का सामना करना पड़ा।","यूरोपीय लोग, यूरोप के लोग
एशियाई, एशिया के लोग
मूल अमेरिकी, अमेरिका के लोग"
76,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,अमरीकी लोगों नेब्रिटेन सेआज़ादी पानेके लिए कौन सी जंग लड़ी थी?,"अमेरिकी क्रांति, क्रांतिकारी यद्धु, अमेरिका की आज़ादी की लिए जंग",अमेरिकी क्रांति (1775-1783) 13 अमेरिकी उपनिवेशों द्वारा ग्रेट ब्रिटेन के खिलाफ स्वतंत्रता प्राप्त करने के लिए लड़ा गया एक युद्ध था। ब्रिटिश शासन और करों से नाखुश उपनिवेशवादियों ने स्वतंत्रता की घोषणा की और फ्रांस की मदद से अंग्रेजों को हराकर संयुक्त राज्य अमेरिका का गठन किया।,"विश्व युद्ध (II), (दूसरा) विश्व युद्ध, (वैश्विक) वर्चस्व के लिए युद्ध

गृह युद्ध, (अमेरिकी) गृह युद्ध, (दक्षिणी) स्वतंत्रता के लिए युद्ध

मैक्सिकन-अमेरिकी युद्ध, (मैक्सिकन) सीमा युद्ध, (क्षेत्रीय) विस्तार के लिए युद्ध"
77,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,अमेरिकियों का ब्रिटेन सेस्वतंत्रता की घोषणा का एक कारण बताएं।,"उच्च कर, बिना प्रतिनिधित्व के कराधान, ब्रिटिश सनिै क अमेरिकियों के घरों मेंरहे(घसकर ु , कब्ज़ा करके), उनके पास स्व-शासन नहींथा, बोस्टन नरसंहार, बोस्टन टी पार्टी (चाय अधिनियम), स्टाम्प अधिनियम, चीनी अधिनियम, टाउनशेंड अधिनियम, असहनीय (जबरदस्ती) अधिनियम","अमेरिकी उपनिवेशों ने विभिन्न शिकायतों के कारण ब्रिटेन से स्वतंत्रता की घोषणा की। मुख्य कारणों में ""प्रतिनिधित्व के बिना कराधान"" शामिल था, जिसका अर्थ था कि उन पर ब्रिटिश संसद द्वारा कर लगाया गया था लेकिन उनके पास वहां कोई निर्वाचित प्रतिनिधि नहीं था, जिसके कारण स्टाम्प अधिनियम और चीनी अधिनियम जैसे उच्च कर लगे। ब्रिटिश सैनिकों को अमेरिकी घरों में बिना सहमति के रखा गया था। बोस्टन नरसंहार और बोस्टन टी पार्टी जैसी घटनाओं ने स्व-शासन की इच्छा को और बढ़ावा दिया।","कम कर, प्रतिनिधित्व के साथ कराधान, ब्रिटिश सैनिकों ने अमेरिकियों के घर बनाए (निर्माण, भवन), उनके पास स्व-शासन था, बोस्टन टी पार्टी (चाय अधिनियम), स्टाम्प अधिनियम, चीनी अधिनियम, टाउनशेंड अधिनियम, असहनीय (जबरदस्ती) अधिनियम

कोई कर नहीं, भरपूर प्रतिनिधित्व, ब्रिटिश सैनिक अमेरिकियों के घर छोड़ गए (खाली करना, बाहर निकलना), उनके पास स्व-शासन था, बोस्टन नरसंहार, बोस्टन टी पार्टी (चाय अधिनियम), स्टाम्प अधिनियम, चीनी अधिनियम, टाउनशेंड अधिनियम, असहनीय (जबरदस्ती) अधिनियम

कुछ कर, प्रतिनिधित्व के साथ कराधान, ब्रिटिश सैनिकों ने अमेरिकियों के घरों में खाना बनाया (खानपान, खाना बनाना), उनके पास स्व-शासन था, बोस्टन टी पार्टी (चाय अधिनियम), स्टाम्प अधिनियम, चीनी अधिनियम, टाउनशेंड अधिनियम, असहनीय (जबरदस्ती) अधिनियम"
78,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,स्वतंत्रता की घोषणा किसनेलिखी? *,(थॉमस) जेफ़रसन ने,"थॉमस जेफरसन अमेरिकी इतिहास के एक संस्थापक दस्तावेज़, स्वतंत्रता की घोषणा के प्राथमिक लेखक थे, जिसने तेरह अमेरिकी उपनिवेशों को ग्रेट ब्रिटेन से स्वतंत्र घोषित किया था। वह अमेरिकी क्रांति में एक प्रमुख व्यक्ति थे और बाद में संयुक्त राज्य अमेरिका के तीसरे राष्ट्रपति बने।","(बेंजामिन) फ्रैंकलिन
(जॉर्ज) वाशिंगटन
(जॉन) एडम्स"
79,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,स्वतंत्रता की घोषणा कब अपनाई गई?,"4 जलाई ु , 1776 को","स्वतंत्रता की घोषणा 4 जुलाई, 1776 को फिलाडेल्फिया स्थित पेंसिल्वेनिया स्टेट हाउस में आयोजित द्वितीय महाद्वीपीय कांग्रेस द्वारा अपनाया गया एक बयान था। इसमें घोषणा की गई थी कि तेरह अमेरिकी उपनिवेश, जो तब ग्रेट ब्रिटेन के साथ युद्ध में थे, खुद को तेरह नए स्वतंत्र संप्रभु राज्यों के रूप में मानते थे, और अब ब्रिटिश शासन के अधीन नहीं थे।","17 सितंबर, 1787

15 दिसंबर, 1791

11 नवंबर, 1620"
80,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,अमेरिकी क्रांति मेंकई महत्वपर्णू र्णघटनाएंथीं। एक उदाहरण बताएँ।,"बंकर हिल (की लड़ाई), स्वतंत्रता की घोषणा, वाशिगटन ं क्रॉसिगं द डलाव े ेयर (ट्रेंटन का यद्धु ), (बटलै ऑफ़ सरटोगा), वली ै फोर्ज (पड़ाव), यार्कटाउन (की लड़ाई) (यॉर्कटाउन मेंब्रिटिश आत्मसमर्पणर्प )",अमेरिकी क्रांति ग्रेट ब्रिटेन से स्वतंत्रता के लिए लड़ा गया एक युद्ध था। मुख्य घटनाओं में शामिल हैं: * **बंकर हिल का युद्ध:** औपनिवेशिक दृढ़ संकल्प दिखाने वाली प्रारंभिक लड़ाई। * **स्वतंत्रता की घोषणा:** ब्रिटिश शासन से अलगाव का औपचारिक बयान। * **वाशिंगटन का डेलावेयर पार करना (ट्रेंटन का युद्ध):** अमेरिकी मनोबल बढ़ाने वाला एक आश्चर्यजनक हमला। * **साराटोगा का युद्ध:** एक निर्णायक मोड़ जिसने फ्रांसीसी समर्थन लाया। * **वैली फोर्ज (शिविर):** शीतकालीन शिविर जहाँ महाद्वीपीय सेना को कठोर परिस्थितियों का सामना करना पड़ा लेकिन फिर से संगठित हुई। * **यॉर्कटाउन का युद्ध:** ब्रिटिश आत्मसमर्पण का कारण बनने वाली निर्णायक लड़ाई।,"(गेटीसबर्ग की लड़ाई), पर्ल हार्बर पर हमला, (एंटीटैम की लड़ाई)
(बोस्टन) टी पार्टी, मुक्ति उद्घोषणा, नागरिक अधिकार अधिनियम
(लुइसियाना) खरीद, लुईस और क्लार्क अभियान, पनामा नहर"
81,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,शरूु में13 राज्य थे। पांच का नाम बताएँ।,"न्यूहैम्पशायर, मसै ेचसु ट्सै, रोड आईलडैं, कनक्टि ै कट, न्ययॉ ू र्क, न्यूजर्सी, पेन्सिलवेनिया, डलाव े ेयर, मरीलै डैं, वर्जीनीया, नॉर्थ कैरोलाइना, साउथ कैरोलाइना, जॉर्जिया र्जि","तेरह मूल राज्य ग्रेट ब्रिटेन से स्वतंत्रता की घोषणा करने और संयुक्त राज्य अमेरिका बनाने वाली पहली उपनिवेश थे। ये राज्य हैं: न्यू हैम्पशायर, मैसाचुसेट्स, रोड आइलैंड, कनेक्टिकट, न्यूयॉर्क, न्यू जर्सी, पेंसिल्वेनिया, डेलावेयर, मैरीलैंड, वर्जीनिया, उत्तरी कैरोलिना, दक्षिण कैरोलिना और जॉर्जिया।","फ़्लोरिडा, कैलिफ़ोर्निया, टेक्सास, इलिनोइस, ओहियो
वाशिंगटन, ओरेगन, नेवादा, एरिज़ोना, यूटा
कोलोराडो, कंसास, मिसौरी, अर्कांसस, लुइसियाना"
82,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,कौन सा संस्थापक दस्तावेज़ १७८७ मेंलिखा गया था?,(य.ूएस .) संविधान,"अमेरिकी संविधान संयुक्त राज्य अमेरिका का सर्वोच्च कानून है। 1787 में लिखा गया, इसने संघीय सरकार के लिए एक ढांचा स्थापित किया और नागरिकों के अधिकारों की गारंटी दी। यह विधायी, कार्यकारी और न्यायिक शाखाओं की शक्तियों को रेखांकित करता है, और राष्ट्र की विकसित होती जरूरतों के अनुकूल होने के लिए समय के साथ इसमें संशोधन किया गया है।","(अधिकारों का बिल)
(स्वतंत्रता की घोषणा)
(परिसंघ के अनुच्छेद)"
83,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,फ़ेडरलिस्ट पेपर्स नेअमरीकी संविधान के पास होनेका समर्थनर्थ किया। किसी एक लेखक का नाम बताएँ।,"जेम्स मडिै सन, (एलेक्ज़ेंडर) हैमिल्टन, (जॉन) जे, पब्लियस","फेडरलिस्ट पेपर्स जेम्स मैडिसन, अलेक्जेंडर हैमिल्टन और जॉन जे द्वारा संयुक्त राज्य अमेरिका के संविधान के अनुसमर्थन को बढ़ावा देने के लिए लिखे गए 85 निबंधों की एक श्रृंखला थी। इन निबंधों में नवगठित संविधान की व्याख्या और बचाव किया गया, जिसमें स्थिरता सुनिश्चित करने और व्यक्तिगत स्वतंत्रता की रक्षा के लिए एक मजबूत संघीय सरकार की वकालत की गई थी। पब्लियस इन तीनों लेखकों द्वारा इस्तेमाल किया गया छद्म नाम था।","(थॉमस) जेफरसन, (बेंजामिन) फ्रैंकलिन, (जॉर्ज) वाशिंगटन, कॉमन सेंस

(जॉन) एडम्स, (पॉल) रेवरे, (सैमुअल) एडम्स, द क्राइसिस

(पैट्रिक) हेनरी, (थॉमस) पेन, (अलेक्जेंडर) हैमिल्टन, द राइट्स ऑफ मैन"
84,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,फेडरलिस्ट पत्र क्यों महत्वपर्णू र्णहैं?,"उन्होंनेलोगों को समझनेमेंमदद की (य.ूएस.) को l, संविधान उन्होंने(य.ूएस.) पास होनेका समर्थनर्थ किया। संविधान",फेडरलिस्ट पेपर्स ऐसे निबंधों की एक श्रृंखला थी जो लोगों को अमेरिकी संविधान की पुष्टि करने के लिए राजी करने के लिए लिखे गए थे। उन्होंने समझाया कि नई सरकार कैसे काम करेगी और संविधान को मंजूरी देना क्यों महत्वपूर्ण था।,"उन्होंने लोगों को (यू.एस.) स्वतंत्रता की घोषणा को समझने में मदद की।
उन्होंने (यू.एस.) परिसंघ के अनुच्छेद पारित करने का समर्थन किया।
उन्होंने लोगों को (यू.एस.) अधिकारों का विधेयक समझने में मदद की।
उन्होंने (यू.एस.) मुक्ति उद्घोषणा पारित करने का समर्थन किया।
उन्होंने लोगों को (यू.एस.) 1850 के समझौते को समझने में मदद की।
उन्होंने (यू.एस.) कंसास-नेब्रास्का अधिनियम पारित करने का समर्थन किया।"
85,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,बेंजामिन फ़्रैंकलिन कई चीजों के लिए प्रसिद्ध है| एक उदाहरण बताएँ।,"पहली मक्तु सार्वजर्व निक पस्तकालयों ु की स्थापना की, संयक्तु राज्य अमेरिका के प्रथम पोस्टमास्टर जनरल, स्वतंत्रता की घोषणा लिखनेमेंमदद की, आविष्कारक, अमेरिकी राजनयिक","बेंजामिन फ्रैंकलिन एक प्रमुख अमेरिकी बहुश्रुत थे जो एक लेखक, वैज्ञानिक, आविष्कारक, राजनेता, राजनयिक, मुद्रक, प्रकाशक और राजनीतिक दार्शनिक के रूप में सक्रिय थे। उन्हें अमेरिकी समाज में उनके कई योगदानों और संयुक्त राज्य अमेरिका के संस्थापक में उनकी भूमिका के लिए जाना जाता है।

उत्तर:  * पहली मुफ्त सार्वजनिक पुस्तकालयों की स्थापना: फ्रैंकलिन ने 1731 में लाइब्रेरी कंपनी ऑफ फिलाडेल्फिया की स्थापना की, जिससे किताबें जनता के लिए सुलभ हो गईं।
  * संयुक्त राज्य अमेरिका के पहले पोस्टमास्टर जनरल: उन्होंने डाक प्रणाली को पुनर्गठित किया, जिससे यह अधिक कुशल हो गई।
  * स्वतंत्रता की घोषणा लिखने में मदद की: फ्रैंकलिन उस समिति के पांच सदस्यों में से एक थे जिसने इस मूलभूत दस्तावेज का मसौदा तैयार किया था।
  * आविष्कारक: उनके आविष्कारों में बिजली का कंडक्टर, बाइफोकल चश्मे और फ्रैंकलिन स्टोव शामिल हैं।
  * अमेरिकी राजनयिक: उन्होंने अमेरिकी क्रांतिकारी युद्ध के लिए फ्रांसीसी समर्थन हासिल करने में महत्वपूर्ण भूमिका निभाई।","""कॉमन सेंस"" लिखा, लुइसियाना खरीद पर बातचीत की, कॉन्टिनेंटल आर्मी का नेतृत्व किया
बिजली की खोज की, टेलीफोन का आविष्कार किया, संयुक्त राज्य अमेरिका के पहले राष्ट्रपति
संविधान पर हस्ताक्षर किए, बिल ऑफ राइट्स का मसौदा तैयार किया, यूएसएस कॉन्स्टिट्यूशन के कमांडर"
86,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,जॉर्ज वॉशिगटन ं कई बातों के लिए प्रसिद्ध है। एक उदाहरण बताएँ।*,"""""हमारेदेश के पिता, संयक्तु राज्य अमेरिका के पहलेराष्ट्रपति, महाद्वीपीय सेना के जनरल, संवधा ै निक सम्मेलन के अध्यक्ष","जॉर्ज वाशिंगटन अमेरिकी इतिहास में एक महत्वपूर्ण व्यक्ति थे, जिन्होंने क्रांतिकारी युद्ध के दौरान कॉन्टिनेंटल सेना को जीत दिलाई और संयुक्त राज्य अमेरिका के पहले राष्ट्रपति बने। उन्हें अक्सर राष्ट्र की स्थापना में उनकी महत्वपूर्ण भूमिका के लिए ""हमारे देश के पिता"" कहा जाता है। उन्होंने संवैधानिक कन्वेंशन की भी अध्यक्षता की, जिसने अमेरिकी संविधान का मसौदा तैयार किया।","""अमेरिका की यात्रा करने वाला पहला"", स्वतंत्रता की घोषणा पर हस्ताक्षर किए, संविधान लिखा, बोस्टन टी पार्टी का नेतृत्व किया।
""न्यूयॉर्क शहर के संस्थापक"", संयुक्त राज्य अमेरिका के तीसरे राष्ट्रपति, केंद्रीय सेना के जनरल, लुइसियाना खरीद के राष्ट्रपति।
""बिजली का खोजकर्ता"", संयुक्त राज्य अमेरिका के दूसरे राष्ट्रपति, बिल ऑफ राइट्स के लेखक, कैलिफोर्निया के गवर्नर।"
87,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,थॉमस जेफरसन कई बातों के लिए प्रसिद्ध है। एक उदाहरण बताएँ।,"स्वतंत्रता की घोषणा के लेखक, संयक्तु राज्य अमेरिका के तीसरेराष्ट्रपति, संयक्तु राज्य अमेरिका (लइुसियाना खरीद) केआकार दोगुनी, पहलेराज्य सचिव, वर्जीनिया विश्वविद्यालय की स्थापना की, धार्मिकर्मि स्वतंत्रता पर वर्जीनिया क़ाननू के लेखक","थॉमस जेफरसन अमेरिकी इतिहास के शुरुआती दौर के एक प्रमुख व्यक्ति थे, जिन्होंने संयुक्त राज्य अमेरिका के लिए एक मूलभूत दस्तावेज़, स्वतंत्रता की घोषणा के प्राथमिक लेखक और तीसरे अमेरिकी राष्ट्रपति के रूप में कार्य किया। उनका राष्ट्रपति पद लुइसियाना खरीद के लिए उल्लेखनीय था, जिसने देश के क्षेत्र का काफी विस्तार किया। उन्होंने पहले विदेश सचिव के रूप में भी भूमिकाएँ निभाईं, वर्जीनिया विश्वविद्यालय की स्थापना की, और वर्जीनिया धार्मिक स्वतंत्रता क़ानून के माध्यम से धार्मिक स्वतंत्रता का समर्थन किया।","संयुक्त राज्य अमेरिका के पहले राष्ट्रपति, मुक्ति उद्घोषणा के लेखक, लाइट बल्ब का आविष्कार किया
महाद्वीपीय सेना का नेतृत्व किया, संविधान पर हस्ताक्षर किए, अमेरिका के खोजकर्ता
अधिकारों के विधेयक के लेखक, संयुक्त राज्य अमेरिका के चौथे राष्ट्रपति, अलास्का खरीदा"
88,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,जेम्स मडिै सन कई बातों के लिए प्रसिद्ध है। एक उदाहरण बताएँ।,"""""संविधान के पिता, संयक्तु राज्य अमेरिका के चौथेराष्ट्रपति, १८१२ के यद्धु के दौरान राष्ट्रपति, संघीय पत्रों के लेखकों मेंसेएक","जेम्स मैडिसन प्रारंभिक अमेरिकी इतिहास में एक प्रमुख व्यक्ति थे, जिन्हें अक्सर अमेरिकी संविधान का मसौदा तैयार करने में उनकी महत्वपूर्ण भूमिका के लिए ""संविधान के जनक"" कहा जाता था। उन्होंने 1812 के युद्ध के दौरान चौथे राष्ट्रपति के रूप में भी कार्य किया और प्रभावशाली फेडरलिस्ट पेपर्स के सह-लेखक थे।","“स्वतंत्रता की घोषणा के लेखक”, संयुक्त राज्य अमेरिका के दूसरे राष्ट्रपति, गृहयुद्ध के दौरान राष्ट्रपति, संविधान के हस्ताक्षरकर्ताओं में से एक
“संयुक्त राष्ट्र के संस्थापक”, संयुक्त राज्य अमेरिका के तीसरे राष्ट्रपति, प्रथम विश्व युद्ध के दौरान राष्ट्रपति, बिल ऑफ राइट्स के लेखकों में से एक
“गुलामों के मुक्तिदाता”, संयुक्त राज्य अमेरिका के पहले राष्ट्रपति, क्रांतिकारी युद्ध के दौरान राष्ट्रपति, परिसंघ के लेखों के निर्माताओं में से एक"
89,अमरीकी इतिहास,औपनिवेशिक काल और स्वतन्त्रता,अलेक्जेंडर हैमिल्टन कई बातों के लिए प्रसिद्ध हैl एक उदाहरण बताएँ।,"ट्रेजरी के प्रथम सचिव, संघीय पत्रों के लेखकों मेंसेएक, संयक्तु राज्य अमेरिका के पहलेबकैं की स्थापना मेंमदद की, जनरल जॉर्ज वॉशिगटन ं के सहयोगी, महाद्वीपीय कांग्रेस के सदस्य","अलेक्जेंडर हैमिल्टन प्रारंभिक अमेरिकी इतिहास में एक प्रमुख व्यक्ति थे, जिन्होंने पहले ट्रेजरी सचिव के रूप में कार्य किया। वह संयुक्त राज्य अमेरिका के पहले बैंक सहित राष्ट्र की वित्तीय प्रणाली स्थापित करने में सहायक थे। उन्होंने द फेडरलिस्ट पेपर्स में अपने योगदान के माध्यम से संविधान की वकालत करने में भी महत्वपूर्ण भूमिका निभाई।","संयुक्त राज्य अमेरिका के पहले राष्ट्रपति, स्वतंत्रता की घोषणा लिखी, लाइट बल्ब का आविष्कार किया
संघीय सेना के नेता, राष्ट्रीय उद्यान सेवा स्थापित करने में मदद की, मुक्ति उद्घोषणा पर हस्ताक्षर किए
राष्ट्रपति अब्राहम लिंकन के सहयोगी, सुप्रीम कोर्ट के सदस्य, 1812 के युद्ध में लड़े"
