Index,Category,SubCategory,Questions,Answers,rationale,Wrong
72,American History,Rights and Responsibilities,Mahalaga para sa lahat ng lalaki na may edad 18 hanggang 25 na magparehistro para sa Selective Service. Magbigay ng isang dahilan kung bakit.,"Kinakailangan ng batas, Tungkulin ng mamamayan, Ginagawang patas ang draft, kung kailangan","Ang Selective Service System ay nangangailangan ng halos lahat ng lalaking mamamayan ng U.S. at mga lalaking imigrante na naninirahan sa U.S. na may edad na 18-25 taong gulang na magparehistro. Mahalaga ang pagpaparehistro na ito dahil ito ay ipinag-uutos ng batas, itinuturing na tungkulin ng mamamayan, at nakakatulong upang matiyak ang isang patas at makatarungang proseso ng draft kung kinakailangan ng pambansang emerhensiya.","Iwasan ang buwis
Makakuha ng libreng edukasyon
Maglakbay sa mundo"
73,American History,Colonial Period and Independence,Ang mga kolonyalista ay dumating sa Amerika sa maraming dahilan. Pangalanan ang isa.,"Kalayaan, Kalayaang pampulitika, Kalayaan sa relihiyon, Oportunidad pang-ekonomiya, Takas sa pag-uusig","Ang mga kolonyalista ay dumating sa Amerika na naghahanap ng mas mabuting buhay. Ang kanilang mga dahilan ay kasama ang: Kalayaan: Ang kakayahang mamuhay at sumamba ayon sa kanilang pinili nang walang pag-uusig. Kalayaang Pampulitika: Ang pagnanais para sa pamamahala sa sarili at kalayaan mula sa mapang-aping pamamahala. Kalayaan sa Relihiyon: Upang makatakas sa pag-uusig sa relihiyon at malayang maisagawa ang kanilang pananampalataya. Oportunidad Pang-ekonomiya: Ang pagkakataong magkaroon ng lupa, makahanap ng trabaho, at mapabuti ang kanilang kalagayang pinansyal. Takas sa Pag-uusig: Upang tumakas mula sa iba't ibang uri ng hirap at kawalang-katarungan sa kanilang mga sariling bansa.","Mataas na buwis, pamamahala ng Britanya, kakulangan ng lupa
Pakikipagsapalaran, Ginto, Bagong ruta ng kalakalan
Paggalugad, Agham na pagtuklas, Pagpapalaganap ng demokrasya"
74,American History,Colonial Period and Independence,Sino ang nanirahan sa Amerika bago dumating ang mga Europeo?,"Mga Katutubong Amerikano, Katutubong Amerikano","Mga Katutubong Amerikano, na kilala rin bilang mga Native American, ang mga orihinal na naninirahan sa Amerika sa loob ng libu-libong taon bago nagsimula ang kolonisasyon ng Europa noong huling bahagi ng ika-15 siglo. Binuo nila ang iba't ibang kultura, wika, at lipunan sa buong kontinente.","Mga Europeo, Mananakop
Mga Aprikano, Asyano
Mga Viking, Manggalugad"
75,American History,Colonial Period and Independence,Anong grupo ng mga tao ang kinukuha at ibinebenta bilang mga alipin?,"Mga Aprikano, Tao mula sa Africa","Sapilitang inalis ang mga Aprikano mula sa kanilang mga tahanan at dinala sa buong Karagatang Atlantiko upang ibenta bilang mga alipin, pangunahin upang magtrabaho sa mga plantasyon sa Amerika. Ang brutal na sistemang ito, na kilala bilang transatlantic slave trade, ay tumagal nang maraming siglo at nagdulot ng matinding pagdurusa at pagsasamantala sa milyun-milyong tao.","Mga Europeo, Tao mula sa Europa
Mga Asyano, Tao mula sa Asya
Mga Katutubong Amerikano, Tao mula sa Amerika"
76,American History,Colonial Period and Independence,Anong digmaan ang nilabanan ng mga Amerikano upang makamit ang kalayaan mula sa Britanya?,"Rebolusyong Amerikano, Digmaang Rebolusyonaryo ng Amerika, Digmaan para sa Kalayaan ng Amerika","Ang Rebolusyong Amerikano (1775-1783) ay isang digmaan na ipinaglaban ng 13 kolonya ng Amerika laban sa Great Britain upang makamit ang kalayaan. Ang mga kolonista, na hindi masaya sa pamamahala at buwis ng Britanya, ay nagdeklara ng kalayaan at, sa tulong ng France, tinalo ang mga Briton, na bumuo sa Estados Unidos ng Amerika.","Pandaigdigang Digmaan (II), Ikalawang Digmaang Pandaigdig, Digmaan para sa Pandaigdigang Supremasiya
Digmaang Sibil, Digmaang Sibil ng Amerika, Digmaan para sa Kalayaan ng Timog
Digmaang Mehikano-Amerikano, Digmaan sa Hangganan, Digmaan para sa Paglawak ng Teritoryo"
77,American History,Colonial Period and Independence,Pangalanan ang isang dahilan kung bakit idineklara ng mga Amerikano ang kalayaan mula sa Britain.,"Mataas na buwis, Pagbubuwis nang walang representasyon, Ang mga sundalong British ay nanatili sa mga bahay ng mga Amerikano (boarding, quartering), Wala silang pamamahala sa sarili, Boston Massacre, Boston Tea Party (Tea Act), Stamp Act, Sugar Act, Townshend Acts, Intolerable (Coercive) Acts","Ang mga kolonya ng Amerika ay nagpahayag ng kalayaan mula sa Britain dahil sa iba't ibang hinaing. Kabilang sa mga pangunahing dahilan ang ""pagbubuwis nang walang representasyon,"" ibig sabihin, sila ay binubuwisan ng British Parliament ngunit walang inihalal na kinatawan doon, na humantong sa mataas na buwis tulad ng Stamp Act at Sugar Act. Ang mga sundalong British ay naninirahan din sa mga tahanan ng Amerikano nang walang pahintulot. Ang mga kaganapan tulad ng Boston Massacre at Boston Tea Party ay lalo pang nagpaalab sa hangarin para sa pamamahala sa sarili.","Mababang buwis, Representasyon na may pagbubuwis, Ang mga sundalong British ay nagtayo ng mga bahay ng mga Amerikano (konstruksyon, pagtatayo), Sila ay may pamamahala sa sarili, Boston Tea Party (Tea Act), Stamp Act, Sugar Act, Townshend Acts, Intolerable (Coercive) Acts
Walang buwis, Maraming representasyon, Ang mga sundalong British ay umalis sa mga bahay ng mga Amerikano (pagbakante, paglipat), Sila ay may pamamahala sa sarili, Boston Massacre, Boston Tea Party (Tea Act), Stamp Act, Sugar Act, Townshend Acts, Intolerable (Coercive) Acts
Ilang buwis, Pagbubuwis na may representasyon, Ang mga sundalong British ay nagluto sa mga bahay ng mga Amerikano (pagkain, pagluluto), Sila ay may pamamahala sa sarili, Boston Tea Party (Tea Act), Stamp Act, Sugar Act, Townshend Acts, Intolerable (Coercive) Acts"
78,American History,Colonial Period and Independence,Sino ang sumulat ng Pagpapahayag ng Kalayaan?,Thomas Jefferson,"Si Thomas Jefferson ang pangunahing sumulat ng Pagpapahayag ng Kalayaan, isang mahalagang dokumento sa kasaysayan ng Amerika na nagpahayag ng kalayaan ng labintatlong kolonya ng Amerika mula sa Great Britain. Siya ay isang pangunahing pigura sa Rebolusyong Amerikano at kalaunan ay naging ikatlong Pangulo ng Estados Unidos.","(Benjamin) Franklin: Hindi siya ang pangunahing sumulat.
(George) Washington: Hindi siya ang pangulo noong panahong iyon.
(John) Adams: Hindi siya ang sumulat ng Pagpapahayag ng Kalayaan."
79,American History,Colonial Period and Independence,Kailan pinagtibay ang Deklarasyon ng Kalayaan?,"Hulyo 4, 1776","Ang Deklarasyon ng Kalayaan ay isang pahayag na pinagtibay ng Ikalawang Kontinental na Kongreso na nagpupulong sa Pennsylvania State House sa Philadelphia noong Hulyo 4, 1776. Inihayag nito na ang labintatlong kolonya ng Amerika, na noo'y nakikipagdigma sa Great Britain, ay itinuturing ang kanilang sarili bilang labintatlong bagong independiyenteng soberanong estado, at hindi na sa ilalim ng pamamahala ng Britanya.","Setyembre 17, 1787
Disyembre 15, 1791
Nobyembre 11, 1620"
80,American History,Colonial Period and Independence,Ang Rebolusyong Amerikano ay nagkaroon ng maraming mahahalagang kaganapan. Pangalanan ang isa.,"(Labanan sa) Bunker Hill, Deklarasyon ng Kalayaan, Washington Crossing the Delaware (Labanan sa Trenton), (Labanan sa) Saratoga, Valley Forge (Kampo), (Labanan sa) Yorktown (Pagsuko ng Britanya sa Yorktown)","Ang Rebolusyong Amerikano ay isang digmaan na ipinaglaban para sa kalayaan mula sa Great Britain. Kabilang sa mga pangunahing kaganapan ay:  * **Labanan sa Bunker Hill:** Maagang labanan na nagpakita ng pagiging matatag ng mga kolonya.
  * **Deklarasyon ng Kalayaan:** Pormal na pahayag ng paghihiwalay mula sa pamamahala ng Britanya.
  * **Pagtawid ni Washington sa Delaware (Labanan sa Trenton):** Isang sorpresang pag-atake na nagpataas ng moral ng mga Amerikano.
  * **Labanan sa Saratoga:** Isang pagbabago na nagdala ng suporta ng Pransya.
  * **Valley Forge (Kampo):** Kampo sa taglamig kung saan hinarap ng Continental Army ang mahihirap na kondisyon ngunit nag-organisa muli.
  * **Labanan sa Yorktown:** Ang mapagpasyang labanan na humantong sa pagsuko ng Britanya.","(Labanan sa) Gettysburg, Pag-atake sa Pearl Harbor, (Labanan sa) Antietam
(Boston) Tea Party, Proklamasyon ng Emansipasyon, Batas ng Karapatang Sibil
(Pagbili ng) Louisiana, Ekspedisyon ni Lewis at Clark, Kanal ng Panama"
81,American History,Colonial Period and Independence,Mayroong 13 orihinal na estado. Pangalanan ang lima.,"New Hampshire, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania, Delaware, Maryland, Virginia, North Carolina, South Carolina, Georgia","Background: Ang Estados Unidos ay nagpapatakbo sa ilalim ng isang sistema na idinisenyo upang maiwasan ang sinumang entidad na magkaroon ng labis na kapangyarihan.
Paliwanag: Ang pamahalaan ng US ay isang republika, na nangangahulugang ang mga mamamayan ay naghahalal ng mga kinatawan. Ito rin ay isang pederal na republika na batay sa konstitusyon, na ginagabayan ng isang nakasulat na konstitusyon at nagbabahagi ng kapangyarihan sa pagitan ng mga pamahalaang pederal at estado. Sa wakas, ito ay isang kinatawan ng demokrasya, kung saan ang mga tao ay bumoboto para sa mga indibidwal upang gumawa ng mga desisyon sa kanilang ngalan.","Mali: Ang Florida, California, Texas, Illinois, at Ohio ay hindi kabilang sa orihinal na labintatlong estado.
Gayundin, ang Washington, Oregon, Nevada, Arizona, at Utah ay hindi kasama.
Pati na rin ang Colorado, Kansas, Missouri, Arkansas, at Louisiana ay hindi rin."
82,American History,Colonial Period and Independence,Anong dokumento ng pagtatatag ang isinulat noong 1787?,(U.S.) Saligang Batas,"Ang Konstitusyon ng U.S. ang pinakamataas na batas ng Estados Unidos. Isinulat noong 1787, itinatag nito ang balangkas para sa pederal na pamahalaan at ginagarantiya ang mga karapatan ng mga mamamayan. Binabalangkas nito ang mga kapangyarihan ng mga sangay ng lehislatibo, ehekutibo, at hudikatura, at binago sa paglipas ng panahon upang umangkop sa mga nagbabagong pangangailangan ng bansa.","(Batas ng mga Karapatan)
(Pagpapahayag ng Kalayaan)
(Mga Artikulo ng Konfederasyon)"
83,American History,Colonial Period and Independence,Sinusuportahan ng The Federalist Papers ang pagpasa ng Konstitusyon ng U.S. Pangalanan ang isa sa mga sumulat.,"(James) Madison, (Alexander) Hamilton, (John) Jay, Publius","Ang Federalist Papers ay isang serye ng 85 sanaysay na isinulat nina James Madison, Alexander Hamilton, at John Jay upang isulong ang pagpapatibay ng Konstitusyon ng Estados Unidos. Ipinaliwanag at ipinagtanggol ng mga sanaysay na ito ang bagong binuong Konstitusyon, na nangangatwiran para sa isang malakas na pederal na pamahalaan upang matiyak ang katatagan at protektahan ang mga indibidwal na kalayaan. Si Publius ang sagisag-panulat na ginamit ng tatlong manunulat na ito.","(Thomas) Jefferson, (Benjamin) Franklin, (George) Washington, Common Sense
(John) Adams, (Paul) Revere, (Samuel) Adams, The Crisis
(Patrick) Henry, (Thomas) Paine, (Alexander) Hamilton, The Rights of Man

(Thomas) Jefferson, (Benjamin) Franklin, (George) Washington, Karaniwang Kaalaman
(John) Adams, (Paul) Revere, (Samuel) Adams, Ang Krisis
(Patrick) Henry, (Thomas) Paine, (Alexander) Hamilton, Ang Mga Karapatan ng Tao"
84,American History,Colonial Period and Independence,Bakit mahalaga ang Federalist Papers?,"Tumulong sila sa mga tao na maunawaan ang (Konstitusyon ng U.S.)., Sinusuportahan nila ang pagpasa ng (Konstitusyon ng U.S.).",Ang Federalist Papers ay isang serye ng mga sanaysay na isinulat upang hikayatin ang mga tao na pagtibayin ang Konstitusyon ng U.S. Ipinaliwanag nila kung paano gagana ang bagong gobyerno at kung bakit mahalaga na aprubahan ang Konstitusyon.,"Tinulungan nila ang mga tao na maunawaan ang (U.S.) Declaration of Independence., Sinusuportahan nila ang pagpasa ng (U.S.) Articles of Confederation.
Tinulungan nila ang mga tao na maunawaan ang (U.S.) Bill of Rights., Sinusuportahan nila ang pagpasa ng (U.S.) Emancipation Proclamation.
Tinulungan nila ang mga tao na maunawaan ang (U.S.) Compromise of 1850., Sinusuportahan nila ang pagpasa ng (U.S.) Kansas-Nebraska Act."
85,American History,Colonial Period and Independence,Si Benjamin Franklin ay sikat sa maraming bagay. Pangalanan ang isa.,"Itinatag ang mga unang libreng pampublikong aklatan, Unang Postmaster General ng Estados Unidos, Tumulong sa pagsulat ng Deklarasyon ng Kalayaan, Imbentor, diplomat ng U.S.","Si Benjamin Franklin ay isang kilalang Amerikanong polimata na aktibo bilang isang manunulat, siyentista, imbentor, estadista, diplomat, printer, publisher, at pilosopong pampulitika. Kilala siya sa kanyang maraming kontribusyon sa lipunang Amerikano at sa kanyang papel sa pagtatatag ng Estados Unidos. Mga Sagot: * Itinatag ang mga unang libreng pampublikong aklatan: Itinatag ni Franklin ang Library Company of Philadelphia noong 1731, na ginagawang accessible ang mga libro sa publiko. * Unang Postmaster General ng Estados Unidos: Ni-organisa niya ang sistema ng koreo, ginagawa itong mas mahusay. * Tumulong sa pagsusulat ng Deklarasyon ng Kalayaan: Si Franklin ay isa sa limang miyembro ng komite na nagdraft ng pundasyong dokumentong ito. * Imbentor: Kabilang sa kanyang mga imbensyon ang lightning rod, bifocal glasses, at ang Franklin stove. * Diplomat ng U.S.: Malaki ang kanyang papel sa pagtiyak ng suporta ng Pransya para sa Rebolusyonaryong Digmaan ng Amerika.","Isinulat ang ""Common Sense"", Nakipag-ayos sa Louisiana Purchase, Pinamunuan ang Continental Army
Natuklasan ang kuryente, Na imbento ang telepono, Unang Pangulo ng Estados Unidos
Nilagdaan ang Konstitusyon, Nagsulat ng Bill of Rights, Komandante ng USS Constitution"
86,American History,Colonial Period and Independence,mga tanong,"""Ama ng Ating Bansa"", Unang pangulo ng Estados Unidos, Heneral ng Continental Army, Pangulo ng Constitutional Convention","George Washington ay isang mahalagang pigura sa kasaysayan ng Amerika, na namuno sa Continental Army sa tagumpay noong Revolutionary War at naging unang Pangulo ng Estados Unidos. Madalas siyang tinatawag na ""Ama ng Ating Bansa"" dahil sa kanyang mahalagang papel sa pagtatatag ng bansa. Pinamunuan din niya ang Constitutional Convention, na bumalangkas sa Konstitusyon ng U.S.","""Unang naglayag patungo sa Amerika"", Lumagda sa Deklarasyon ng Kalayaan, Sumulat ng Konstitusyon, Namuno sa Boston Tea Party
""Tagapagtatag ng New York City"", Ikatlong pangulo ng Estados Unidos, Heneral ng Union Army, Pangulo ng Louisiana Purchase
""Nakadiskubre ng Elektrisidad"", Ikalawang pangulo ng Estados Unidos, May-akda ng Bill of Rights, Gobernador ng California"
87,American History,Colonial Period and Independence,Si Thomas Jefferson ay sikat sa maraming bagay. Pangalanan ang isa.,"Manunulat ng Deklarasyon ng Kalayaan, Ikatlong pangulo ng Estados Unidos, Dinoble ang laki ng Estados Unidos (Louisiana Purchase), Unang Kalihim ng Estado, Nagtatag ng Unibersidad ng Virginia, Manunulat ng Batas ng Virginia tungkol sa Kalayaan sa Relihiyon","Si Thomas Jefferson ay isang pangunahing personalidad sa maagang kasaysayan ng Amerika, na naglingkod bilang ikatlong Pangulo ng U.S. at ang pangunahing may-akda ng Deklarasyon ng Kalayaan, isang pundasyong dokumento para sa Estados Unidos. Ang kanyang pagkapangulo ay kilala sa Louisiana Purchase, na malaki ang pagpapalawak sa teritoryo ng bansa. Nagkaroon din siya ng mga tungkulin bilang unang Kalihim ng Estado, itinatag ang Unibersidad ng Virginia, at ipinagtanggol ang kalayaan sa relihiyon sa pamamagitan ng Virginia Statute for Religious Freedom.","Unang pangulo ng Estados Unidos, Nagsulat ng Proklamasyon ng Emansipasyon, Nag-imbento ng bombilya
Namuno sa Hukbong Kontinental, Lumagda sa Konstitusyon, Nakatuklas ng Amerika
Sumulat ng Bill of Rights, Ikaapat na pangulo ng Estados Unidos, Bumili ng Alaska"
88,American History,Colonial Period and Independence,Si James Madison ay sikat sa maraming bagay. Pangalanan ang isa.,"""Ama ng Konstitusyon"", Ikaapat na pangulo ng Estados Unidos, Pangulo noong Digmaan ng 1812, Isa sa mga manunulat ng Federalist Papers","James Madison ay isang pangunahing tao sa unang bahagi ng kasaysayan ng Amerika, madalas na tinatawag na ""Ama ng Konstitusyon"" para sa kanyang mahalagang papel sa pagbalangkas ng Konstitusyon ng U.S. Naglingkod din siya bilang ikaapat na Pangulo noong Digmaan ng 1812 at kasamang sumulat ng maimpluwensyang Federalist Papers.","""May-akda ng Deklarasyon ng Kalayaan"", Pangalawang pangulo ng Estados Unidos, Pangulo noong Digmaang Sibil, Isa sa mga lumagda sa Konstitusyon
""Tagapagtatag ng United Nations"", Ikatlong pangulo ng Estados Unidos, Pangulo noong Unang Digmaang Pandaigdig, Isa sa mga may-akda ng Bill of Rights
""Tagapagpalaya ng mga Alipin"", Unang pangulo ng Estados Unidos, Pangulo noong Rebolusyonaryong Digmaan, Isa sa mga tagalikha ng Articles of Confederation"
89,American History,1800s,Si Alexander Hamilton ay bantog sa maraming bagay. Pangalanan ang isa.,"Unang Kalihim ng Treasury, Isa sa mga manunulat ng Federalist Papers, Tumulong sa pagtatatag ng First Bank of the United States, Aide ni Heneral George Washington, Miyembro ng Continental Congress","Si Alexander Hamilton ay isang pangunahing pigura sa maagang kasaysayan ng Amerika, na nagsilbing unang Kalihim ng Treasury. Siya ay naging instrumento sa pagtatatag ng sistema ng pananalapi ng bansa, kabilang ang First Bank of the United States. Malaki rin ang kanyang papel sa pagtataguyod ng Konstitusyon sa pamamagitan ng kanyang mga kontribusyon sa The Federalist Papers.","Unang Pangulo ng Estados Unidos, Sumulat ng Deklarasyon ng Kalayaan, Nag-imbento ng bumbilya
Pinuno ng Hukbong Kumpederado, Tumulong sa pagtatatag ng National Park Service, Lumagda sa Proklamasyon ng Emansipasyon
Aide kay Pangulong Abraham Lincoln, Miyembro ng Korte Suprema, Lumaban sa Digmaan ng 1812"
90,American History,1800s,Anong teritoryo ang binili ng Estados Unidos mula sa France noong 1803?,"Teritoryo ng Louisiana, Louisiana","Ang Louisiana Purchase ay isang malaking kasunduan sa lupa noong 1803 kung saan binili ng Estados Unidos ang humigit-kumulang 827,000 milya kuwadrado ng teritoryo mula sa France sa halagang humigit-kumulang $15 milyon. Ang pagkuha na ito, na epektibong nagdoble sa laki ng batang Estados Unidos, ay isang mahalagang sandali sa kasaysayan ng Amerika, na nagbibigay daan sa paglawak pakanluran sa buong kontinente.","Teritoryo ng Florida, Florida
Teritoryo ng Texas, Texas
Teritoryo ng Alaska, Alaska"
91,American History,1800s,Pangalanan ang isang digmaan na nilabanan ng Estados Unidos noong 1800s.,"Digmaan ng 1812, Digmaang Mexicano-Amerikano, Digmaang Sibil, Digmaang Espanyol-Amerikano",Ang Estados Unidos ay kasangkot sa ilang mahahalagang salungatan noong 1800s. Ang Digmaan ng 1812 ay nilabanan laban sa Gran Britanya. Ang Digmaang Mexicano-Amerikano ay nagresulta sa malaking pagkuha ng teritoryo para sa U.S. Ang Digmaang Sibil ay isang salungatan sa pagitan ng Hilaga at Timog na mga estado sa mga isyu kabilang ang pagkaalipin. Ang Digmaang Espanyol-Amerikano ay nagmarka ng pagtatapos ng kolonisasyon ng Espanya sa Amerika at ang pagbangon ng U.S. bilang isang pandaigdigang kapangyarihan.,"Digmaang Koreano, Digmaan sa Vietnam, Digmaan sa Gulpo ng Persia, Ikalawang Digmaang Pandaigdig
Rebolusyong Amerikano, Digmaang Pranses at Indian, Unang Digmaang Pandaigdig, Cold War
Kilusan para sa Karapatang Sibil, Great Depression, Roaring Twenties, Rebolusyong Industriyal"
92,American History,1800s,Pangalanan ang digmaan sa U.S. sa pagitan ng Hilaga at Timog.,Ang Digmaang Sibil,"Ang Digmaang Sibil ay isang digmaan na nilabanan sa Estados Unidos mula 1861 hanggang 1865 sa pagitan ng mga estado sa Hilaga (Union) at mga estado sa Timog (Confederacy). Ang pangunahing sanhi ay ang pagtatalo tungkol sa pagkaalipin, mga karapatan ng estado, at mga pagkakaiba sa ekonomiya.","Ang Digmaang Mehikano
Ang Digmaang Koreano
Ang Digmaang Vietnam"
93,American History,1800s,Maraming mahahalagang kaganapan sa Digmaang Sibil. Magbigay ng isa.,"(Labanan ng) Fort Sumter, Proklamasyon ng Emansipasyon, (Labanan ng) Vicksburg, (Labanan ng) Gettysburg, Pagmartsa ni Sherman, (Pagsuko sa) Appomattox, (Labanan ng) Antietam/Sharpsburg, Pinatay si Lincoln.","Ang Digmaang Sibil ay isang salungatan sa Estados Unidos mula 1861 hanggang 1865 sa pagitan ng Union (mga estadong Hilaga) at ng Confederacy (mga estadong Timog). Pangunahin itong ipinaglaban dahil sa isyu ng pang-aalipin at mga karapatan ng mga estado.

Narito ang ilang mahahalagang kaganapan:  * Fort Sumter: Dito naganap ang mga unang putok ng Digmaang Sibil.
  * Proklamasyon ng Emansipasyon: Isang utos ng pangulo ni Abraham Lincoln na nagdeklara na ang karamihan sa mga inalipin sa mga estadong Confederate ay malaya.
  * Vicksburg: Isang malaking tagumpay ng Union na nagbigay sa kanila ng kontrol sa Ilog Mississippi.
  * Gettysburg: Isang mahalagang tagumpay ng Union na nagmarka ng isang pagbabago sa digmaan.
  * Pagmartsa ni Sherman: Isang mapanirang kampanyang militar na pinangunahan ni Union General William Tecumseh Sherman sa Georgia at sa Carolinas.
  * Appomattox: Ang lugar kung saan sumuko si Confederate General Robert E. Lee kay Union General Ulysses S. Grant, na epektibong nagtapos sa Digmaang Sibil.
  * Antietam/Sharpsburg: Ang pinakamadugong iisang-araw na labanan sa kasaysayan ng Amerika.
  * Pinatay si Lincoln: Pinatay si Pangulong Abraham Lincoln pagkatapos ng digmaan.","(Pag-atake sa) Pearl Harbor
Boston Tea Party
Deklarasyon ng Kalayaan"
94,American History,1800s,Si Abraham Lincoln ay sikat sa maraming bagay. Pangalanan ang isa.,"Pinalaya ang mga alipin (Proklamasyon ng Emansipasyon), Iniligtas (o pinanatili) ang Unyon, Pinamunuan ang Estados Unidos noong Digmaang Sibil, Ika-16 na pangulo ng Estados Unidos, Nagbigay ng Gettysburg Address","Si Abraham Lincoln ang ika-16 na Pangulo ng U.S. na namuno sa bansa noong Digmaang Sibil, nagpanatili sa Unyon, at naglabas ng Emancipation Proclamation upang palayain ang mga alipin. Nagbigay rin siya ng tanyag na Gettysburg Address.","Itinatag ang Estados Unidos (Kumbensiyon sa Konstitusyon), Isinulat ang Deklarasyon ng Kalayaan, Naglingkod bilang unang pangulo ng Estados Unidos, Pinamunuan ang mga kolonista noong Rebolusyong Amerikano, Nakipag-ayos sa Louisiana Purchase.
Nilagdaan ang Bill of Rights (Unang Susog), Inimbento ang bombilya, Inusisa ang American West (Lewis at Clark Expedition), Binili ang Alaska mula sa Russia, Ibinigay ang talumpating ""I Have a Dream"".
Isinulat ang ""Common Sense"" (Rebolusyonaryong Pamphlet), Inalis ang pang-aalipin (Ika-13 Susog), Ipinaglaban ang karapatan ng kababaihan na bumoto, Itinatag ang National Park Service, Pinangasiwaan ang pagtatayo ng Panama Canal."
95,American History,1800s,Ano ang ginawa ng Emancipation Proclamation?,"Pinalaya ang mga alipin, Pinalaya ang mga alipin sa Confederacy, Pinalaya ang mga alipin sa mga estadong Confederate, Pinalaya ang mga alipin sa karamihan ng mga estado sa Timog","Ang Proklamasyon ng Emansipasyon, na inilabas ni Pangulong Abraham Lincoln noong American Civil War, ay nagpahayag na ang karamihan sa mga alipin sa mga estadong Confederate ay malaya. Bagaman hindi nito kaagad pinalaya ang lahat ng alipin, ito ay isang mahalagang hakbang tungo sa pagpawi ng pang-aalipin sa Estados Unidos at binago ang likas na katangian ng digmaan upang maging tungkol din sa kalayaan.","Itinatag ang Konstitusyon, Iginawad sa kababaihan ang karapatang bumoto, Tinapos ang Digmaang Sibil
Idineklara ang kalayaan mula sa Britanya, Nilikha ang Bill of Rights, Binuo ang Korte Suprema
Pinrotektahan ang kalayaan sa relihiyon, Ginarantiyahan ang kalayaan sa pagsasalita, Nagbigay ng unibersal na pangangalagang pangkalusugan"
96,American History,1800s,Anong digmaan sa U.S. ang nagtapos ng pang-aalipin?,Ang Digmaang Sibil,"Ang Digmaang Sibil, na nilabanan mula 1861-1865, ay isang salungatan sa pagitan ng Estados Unidos at 11 estado sa Timog na humiwalay mula sa Unyon, pangunahin dahil sa isyu ng pang-aalipin. Ang tagumpay ng Unyon ay epektibong nagtapos ng pang-aalipin sa U.S.","Ang Digmaang Rebolusyonaryo
Ang Digmaan ng 1812
Ang Digmaang Mexican-American"
97,American History,1800s,"Anong susog ang nagsasaad na ang lahat ng taong ipinanganak o naturalisado sa Estados Unidos, at sakop ng hurisdiksyon nito, ay mamamayan ng U.S.?",Ika-14 na Susog,"Ang Ika-14 na Susog, na pinagtibay noong Hulyo 9, 1868, ay isang mahalagang bahagi ng Konstitusyon ng U.S. Ang unang seksyon nito ay nagpapahayag na ang lahat ng taong ipinanganak o naturalisado sa Estados Unidos, at sakop ng hurisdiksyon nito, ay mamamayan ng U.S., at ginagarantiya nito ang pantay na proteksyon ng mga batas sa lahat ng mamamayan, kabilang ang mga dating alipin. Ang susog na ito ay sentro ng maraming mahahalagang desisyon ng Korte Suprema, na nagtatatag ng mga karapatang sibil at pantay na pagtrato sa ilalim ng batas.","Ika-10 Susog
Ika-12 Susog
Ika-19 Susog"
98,American History,1800s,Kailan nakuha ng lahat ng kalalakihan ang karapatang bumoto?,"Pagkatapos ng Digmaang Sibil, Sa Panahon ng Rekonstruksyon, (Sa pamamagitan ng) ika-15 Susog, 1870","Pagkatapos ng Digmaang Sibil, ang ika-15 Susog sa Konstitusyon ng Estados Unidos ay pinagtibay noong 1870, na nagbibigay sa lahat ng kalalakihan, anuman ang lahi, ng karapatang bumoto. Ang panahong ito, na kilala bilang Rekonstruksyon, ay naglalayong muling itayo ang Timog at isama ang mga dating inalipin na tao sa lipunan.","Bago ang Digmaang Sibil, Sa Panahon ng Antebellum, (Sa pamamagitan ng) ika-10 Susog, 1850
Bago ang Great Depression, Sa Panahon ng Manifest Destiny, (Sa pamamagitan ng) ika-13 Susog, 1920
Pagkatapos ng Unang Digmaang Pandaigdig, Sa Panahon ng Roaring Twenties, (Sa pamamagitan ng) ika-19 Susog, 1900"
99,American History,Recent American History,Pangalanan ang isang pinuno ng kilusan para sa karapatan ng kababaihan noong ika-19 na siglo.,Sagot,"Ang kilusan para sa karapatan ng kababaihan noong 1800s ay nakatuon sa pagkamit ng pantay na karapatan para sa mga kababaihan, kabilang ang karapatang bumoto. Sina Susan B. Anthony at Elizabeth Cady Stanton ay mga kilalang personalidad na nagtatag ng mga organisasyon tulad ng American Equal Rights Association at National Woman Suffrage Association. Kabilang sa iba pang mahahalagang pinuno sina Sojourner Truth, Harriet Tubman, Lucretia Mott, at Lucy Stone, na nagtaguyod para sa karapatan ng kababaihan na bumoto at iba pang karapatan, madalas na bumubuo ng mga alyansa sa kilusang abolisyonista.","Narito ang ilang personalidad na hindi kabilang sa kilusan para sa karapatan ng kababaihan noong ika-19 na siglo, bagaman silang lahat ay mga indibidwal na may natatanging ambag sa lipunan:
Sina Eleanor Roosevelt, Rosa Parks, Amelia Earhart, at iba pa ay nabuhay sa ibang panahon o may ibang adbokasiya. Hindi rin kabilang ang mga kilalang mang-aawit at artista na nabanggit.
Sa halip, ang mga nabanggit sa ""Wrong"" na listahan ay kumakatawan sa iba't ibang larangan at panahon, maliban sa mga pangunahing pigura ng karapatan ng kababaihan noong ika-19 na siglo."
